date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,8541.95,0.421,5.96,2.61,27,20,10347.7,279.44,-279.44,0.0,279.44,1.0,9362.2,240.58,0.0,-59.42,0.0,-579.67,579.67,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8824.36,0.4229,5.93,2.61,27,20,10552.95,286.93,-286.93,0.0,286.93,1.0,9547.91,247.34,0.0,-52.66,0.0,-476.21,476.21,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8777.35,0.417,5.9,2.62,24,20,10695.48,284.23,-284.23,0.0,284.23,1.0,9676.86,244.8,0.0,-55.2,0.0,-654.71,654.71,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8638.75,0.4221,5.9,2.62,26,20,10467.74,283.56,-283.56,0.0,283.56,1.0,9470.82,244.59,0.0,-55.41,0.0,-587.48,587.48,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8420.0,0.4101,5.92,2.62,26,20,10417.08,269.67,-269.67,0.0,269.67,1.0,9424.98,231.74,0.0,-68.26,0.0,-773.24,773.24,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8425.38,0.3977,5.89,2.62,26,20,10431.3,256.94,-256.94,0.0,256.94,1.0,9437.84,220.11,0.0,-79.89,0.0,-792.35,792.35,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8698.53,0.4005,5.9,2.63,25,20,10633.85,264.97,-264.97,0.0,264.97,1.0,9621.11,227.14,0.0,-72.86,0.0,-695.44,695.44,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8657.13,0.3897,5.92,2.63,25,20,10571.45,252.02,-252.02,0.0,252.02,1.0,9564.65,215.25,0.0,-84.75,0.0,-692.27,692.27,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8616.18,0.3881,5.89,2.63,26,20,10406.96,246.29,-246.29,0.0,246.29,1.0,9415.82,210.36,0.0,-89.64,0.0,-589.28,589.28,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8635.84,0.4026,5.86,2.63,26,20,10145.73,254.79,-254.79,0.0,254.79,1.0,9179.47,218.76,0.0,-81.24,0.0,-324.87,324.87,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8559.87,0.4259,5.86,2.64,26,20,9843.34,270.35,-270.35,0.0,270.35,1.0,8905.88,233.71,0.0,-66.29,0.0,-112.3,112.3,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8349.91,0.5187,5.85,2.64,26,20,9310.14,344.29,-344.29,0.0,344.29,1.0,8423.46,303.52,0.0,3.52,0.0,229.97,-229.97,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8560.44,0.5092,5.85,2.64,25,20,9443.36,339.94,-339.94,0.0,339.94,1.0,8544.0,299.23,0.0,-0.77,0.0769,299.23,-299.23,0.9231
2000-04-18,9220.96,9307.03,9389.35,9220.96,8465.02,0.5301,5.84,2.64,27,20,9772.38,372.89,-372.89,0.0,372.89,1.0,8841.68,329.46,0.0,29.46,0.0714,-47.2,47.2,0.9286
2000-04-19,9435.02,9104.4,9477.67,9104.4,8727.82,0.5287,5.84,2.65,27,20,9559.62,363.4,-363.4,0.0,363.4,1.0,8649.18,320.98,0.0,20.98,0.1333,320.98,-320.98,0.8667
2000-04-20,9084.86,9109.05,9175.75,8943.89,9085.74,0.5126,5.85,2.65,27,20,9564.5,347.63,-347.63,0.0,347.63,1.0,8653.6,306.21,0.0,6.21,0.1875,306.21,-306.21,0.8125
2000-04-21,9130.32,9120.48,9243.04,9105.31,9087.21,0.497,5.84,2.65,27,20,9576.5,332.62,-332.62,0.0,332.62,1.0,8664.46,292.23,0.0,-7.77,0.2353,292.23,-292.23,0.7647
2000-04-24,9128.95,8808.09,9128.95,8808.09,9119.77,0.5204,5.81,2.66,25,20,9248.49,343.48,-343.48,0.0,343.48,1.0,8367.69,303.17,0.0,3.17,0.2778,303.17,-303.17,0.7222
2000-04-25,8711.68,8921.12,8923.27,8672.41,8820.35,0.5096,5.82,2.66,25,20,9367.18,337.45,-337.45,0.0,337.45,1.0,8475.06,297.29,0.0,-2.71,0.3158,297.29,-297.29,0.6842
2000-04-26,8992.62,8535.96,9022.77,8465.76,8807.57,0.5531,5.86,2.66,26,20,8962.76,363.51,-363.51,0.0,363.51,1.0,8109.16,322.29,0.05,322.29,0.35,322.29,-322.29,0.65
