date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,10692.62,132.05,-132.05,0.0,132.05,1.0,9017.28,99.76,0.0,-200.24,1.0,99.76,-99.76,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,10904.72,136.06,-136.06,0.0,136.06,1.0,9196.14,102.98,0.0,-197.02,0.5,27.32,-27.32,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,11051.99,133.3,-133.3,0.0,133.3,1.0,9320.35,100.61,0.0,-199.39,0.3333,-411.65,411.65,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,10816.67,134.25,-134.25,0.0,134.25,1.0,9121.89,101.65,0.0,-198.35,0.25,-99.12,99.12,0.75
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,10764.32,124.82,-124.82,0.0,124.82,1.0,9077.74,93.77,0.0,-206.23,0.2,-448.01,448.01,0.8
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,10779.01,115.97,-115.97,0.0,115.97,1.0,9090.13,86.44,0.0,-213.56,0.1667,-461.74,461.74,0.8333
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,10988.32,120.3,-120.3,0.0,120.3,1.0,9266.64,89.83,0.0,-210.17,0.1429,-352.45,352.45,0.8571
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,10923.83,111.81,-111.81,0.0,111.81,1.0,9212.27,82.82,0.0,-217.18,0.125,-352.1,352.1,0.875
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,10753.86,108.85,-108.85,0.0,108.85,1.0,9068.92,80.58,0.0,-219.42,0.1111,-349.59,349.59,0.8889
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,10483.92,116.17,-116.17,0.0,116.17,1.0,8841.28,86.95,0.0,-213.05,0.1,-334.33,334.33,0.9
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,10171.45,128.89,-128.89,0.0,128.89,1.0,8577.77,97.93,0.0,-202.07,0.0909,-54.46,54.46,0.9091
2000-04-15,9086.36,8866.8,9086.36,8780.08,8698.53,0.5187,5.85,2.64,20,15,9620.48,187.14,-187.14,0.0,187.14,1.0,8113.12,148.41,0.0833,148.41,0.1667,148.41,-148.41,0.8333
2000-04-17,8848.16,8993.68,9013.14,8796.77,8657.13,0.5092,5.85,2.64,19,15,9758.14,182.79,-182.79,0.0,182.79,1.0,8229.22,144.46,0.1538,144.46,0.2308,144.46,-144.46,0.7692
2000-04-18,9220.96,9307.03,9389.35,9220.96,8616.18,0.5301,5.84,2.64,20,15,10098.13,205.22,-205.22,0.0,205.22,1.0,8515.93,163.45,0.1429,-136.55,0.2857,163.45,-163.45,0.7143
