date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10101.32,229.69,-229.69,0.0,229.69,1.0,9608.58,211.79,0.0,-88.21,0.0,-22.18,22.18,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10301.69,235.67,-235.67,0.0,235.67,1.0,9799.17,217.47,0.0,-82.53,0.0,-714.9,714.9,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,10440.82,234.09,-234.09,0.0,234.09,1.0,9931.52,215.94,0.0,-84.06,0.0,-721.9,721.9,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10218.51,233.02,-233.02,0.0,233.02,1.0,9720.05,215.13,0.0,-84.87,0.0,-197.89,197.89,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10169.06,222.78,-222.78,0.0,222.78,1.0,9673.0,205.25,0.0,-94.75,0.0,-363.35,363.35,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10182.93,213.55,-213.55,0.0,213.55,1.0,9686.21,196.43,0.0,-103.57,0.0,-380.73,380.73,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10380.67,219.91,-219.91,0.0,219.91,1.0,9874.29,202.35,0.0,-97.65,0.0,-551.46,551.46,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10319.75,210.3,-210.3,0.0,210.3,1.0,9816.35,193.11,0.0,-106.89,0.0,-815.15,815.15,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10159.17,205.71,-205.71,0.0,205.71,1.0,9663.61,188.92,0.0,-111.08,0.0,-553.57,553.57,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,9904.16,211.29,-211.29,0.0,211.29,1.0,9421.04,194.6,0.0,-105.4,0.0,-690.48,690.48,1.0
