date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10594.07,94.64,-94.64,0.0,94.64,1.0,9115.83,73.24,1.0,73.24,1.0,73.24,-73.24,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10804.21,97.6,-97.6,0.0,97.6,1.0,9296.65,75.66,0.5,-224.34,0.5,-354.19,354.19,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,10950.13,95.39,-95.39,0.0,95.39,1.0,9422.21,73.74,0.3333,-226.26,0.3333,-354.79,354.79,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10716.98,96.27,-96.27,0.0,96.27,1.0,9221.58,74.65,0.25,-225.35,0.5,74.65,-74.65,0.5
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10665.11,89.07,-89.07,0.0,89.07,1.0,9176.95,68.56,0.2,-231.44,0.4,-3.99,3.99,0.6
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10679.66,82.3,-82.3,0.0,82.3,1.0,9189.48,62.88,0.1667,-237.12,0.3333,-17.55,17.55,0.6667
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10887.04,85.48,-85.48,0.0,85.48,1.0,9367.92,65.42,0.1429,-234.58,0.2857,-182.02,182.02,0.7143
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10823.15,79.05,-79.05,0.0,79.05,1.0,9312.95,60.04,0.125,-239.96,0.25,-444.82,444.82,0.75
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10654.74,76.9,-76.9,0.0,76.9,1.0,9168.04,58.37,0.1111,-241.63,0.2222,-188.55,188.55,0.7778
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,10387.3,82.63,-82.63,0.0,82.63,1.0,8937.91,63.37,0.1,-236.63,0.2,-338.58,338.58,0.8
2000-04-14,9517.45,9374.61,9662.12,9374.49,8541.95,0.4259,5.86,2.64,13,10,10077.71,92.58,-92.58,0.0,92.58,1.0,8671.51,72.01,0.0909,-227.99,0.1818,-57.55,57.55,0.8182
