date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10347.7,150.63,-150.63,0.0,150.63,1.0,9362.2,129.64,1.0,129.64,1.0,129.64,-129.64,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10552.95,154.91,-154.91,0.0,154.91,1.0,9547.91,133.47,0.5,-166.53,0.5,-547.64,547.64,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,10695.48,152.75,-152.75,0.0,152.75,1.0,9676.86,131.45,0.3333,-168.55,0.3333,-551.73,551.73,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10467.74,153.0,-153.0,0.0,153.0,1.0,9470.82,131.88,0.25,-168.12,0.25,-31.91,31.91,0.75
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10417.08,144.11,-144.11,0.0,144.11,1.0,9424.98,123.74,0.2,-176.26,0.2,-196.84,196.84,0.8
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10431.3,135.86,-135.86,0.0,135.86,1.0,9437.84,116.23,0.1667,-183.77,0.1667,-212.56,212.56,0.8333
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10633.85,140.45,-140.45,0.0,140.45,1.0,9621.11,120.26,0.1429,-179.74,0.1429,-380.37,380.37,0.8571
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10571.45,132.28,-132.28,0.0,132.28,1.0,9564.65,112.83,0.125,-187.17,0.125,-643.73,643.73,0.875
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10406.96,129.07,-129.07,0.0,129.07,1.0,9415.82,110.08,0.1111,-189.92,0.1111,-384.62,384.62,0.8889
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,10145.73,135.31,-135.31,0.0,135.31,1.0,9179.47,116.02,0.1,-183.98,0.1,-527.49,527.49,0.9
2000-04-14,9517.45,9374.61,9662.12,9374.49,8541.95,0.4259,5.86,2.64,13,10,9843.34,146.33,-146.33,0.0,146.33,1.0,8905.88,126.38,0.0909,-173.62,0.0909,-237.55,237.55,0.9091
2000-04-15,9086.36,8866.8,9086.36,8780.08,8824.36,0.5187,5.85,2.64,13,10,9310.14,197.11,-197.11,0.0,197.11,1.0,8423.46,173.79,0.1667,173.79,0.1667,173.79,-173.79,0.8333
2000-04-17,8848.16,8993.68,9013.14,8796.77,8777.35,0.5092,5.85,2.64,12,10,9443.36,193.71,-193.71,0.0,193.71,1.0,8544.0,170.52,0.1538,-129.48,0.2308,170.52,-170.52,0.7692
2000-04-18,9220.96,9307.03,9389.35,9220.96,8638.75,0.5301,5.84,2.64,14,10,9772.38,214.63,-214.63,0.0,214.63,1.0,8841.68,189.66,0.1429,-110.34,0.2143,-13.27,13.27,0.7857
2000-04-19,9435.02,9104.4,9477.67,9104.4,8420.0,0.5287,5.84,2.65,14,10,9559.62,209.04,-209.04,0.0,209.04,1.0,8649.18,184.66,0.1333,-115.34,0.2,-44.52,44.52,0.8
2000-04-20,9084.86,9109.05,9175.75,8943.89,8425.38,0.5126,5.85,2.65,14,10,9564.5,198.43,-198.43,0.0,198.43,1.0,8653.6,174.8,0.125,-125.2,0.1875,-53.42,53.42,0.8125
2000-04-21,9130.32,9120.48,9243.04,9105.31,8698.53,0.497,5.84,2.65,14,10,9576.5,188.36,-188.36,0.0,188.36,1.0,8664.46,165.47,0.1176,-134.53,0.2353,165.47,-165.47,0.7647
2000-04-24,9128.95,8808.09,9128.95,8808.09,8657.13,0.5204,5.81,2.66,12,10,9248.49,196.82,-196.82,0.0,196.82,1.0,8367.69,173.71,0.1667,173.71,0.2778,173.71,-173.71,0.7222
2000-04-25,8711.68,8921.12,8923.27,8672.41,8616.18,0.5096,5.82,2.66,13,10,9367.18,192.35,-192.35,0.0,192.35,1.0,8475.06,169.44,0.1579,-130.56,0.3158,169.44,-169.44,0.6842
2000-04-26,8992.62,8535.96,9022.77,8465.76,8635.84,0.5531,5.86,2.66,13,10,8962.76,211.35,-211.35,0.0,211.35,1.0,8109.16,187.45,0.2,187.45,0.35,187.45,-187.45,0.65
2000-04-27,8587.03,8541.95,8633.39,8458.4,8559.87,0.5363,5.84,2.66,13,10,8969.05,200.87,-200.87,0.0,200.87,1.0,8114.85,177.72,0.2381,177.72,0.381,177.72,-177.72,0.619
2000-04-28,8595.01,8824.36,8860.5,8478.48,8349.91,0.5513,5.86,2.66,13,10,9265.58,217.31,-217.31,0.0,217.31,1.0,8383.14,192.68,0.2273,-107.32,0.3636,159.45,-159.45,0.6364
2000-04-29,8835.17,8777.35,8906.67,8725.38,8560.44,0.5354,5.86,2.67,13,10,9216.22,205.83,-205.83,0.0,205.83,1.0,8338.48,182.05,0.2609,182.05,0.3913,182.05,-182.05,0.6087
2000-05-02,8836.83,8638.75,8838.78,8636.27,8465.02,0.5267,5.86,2.67,13,10,9070.69,197.11,-197.11,0.0,197.11,1.0,8206.81,174.09,0.2917,174.09,0.4167,174.09,-174.09,0.5833
2000-05-03,8537.35,8420.0,8587.0,8395.23,8727.82,0.5308,5.85,2.67,13,10,8841.0,194.58,-194.58,0.0,194.58,1.0,7999.0,172.0,0.32,172.0,0.44,172.0,-172.0,0.56
2000-05-04,8444.07,8425.38,8655.2,8338.92,9085.74,0.5146,5.86,2.68,13,10,8846.65,184.75,54.34,0.0385,-54.34,0.9615,8004.11,162.85,0.3462,162.85,0.4615,162.85,-162.85,0.5385
2000-05-05,8389.9,8698.53,8699.02,8343.37,9087.21,0.5303,5.85,2.68,13,10,9133.46,200.74,-200.74,0.037,200.74,0.963,8263.6,177.44,0.3704,177.44,0.4815,177.44,-177.44,0.5185
2000-05-06,8699.48,8657.13,8774.25,8620.58,9119.77,0.5149,5.86,2.68,13,10,9089.99,190.01,-160.23,0.0714,160.23,0.9286,8224.27,167.49,0.3929,167.49,0.5,167.49,-167.49,0.5
2000-05-08,8669.47,8616.18,8742.69,8538.5,8820.35,0.4999,5.87,2.68,12,10,9046.99,179.74,-179.74,0.069,179.74,0.931,8185.37,157.99,0.4138,157.99,0.5172,157.99,-157.99,0.4828
2000-05-09,8607.65,8635.84,8660.77,8566.64,8807.57,0.4848,5.88,2.68,13,10,9067.63,170.77,-170.77,0.0667,170.77,0.9333,8204.05,149.64,0.4333,149.64,0.5333,149.64,-149.64,0.4667
2000-05-10,8693.87,8559.87,8749.62,8559.87,8671.01,0.4727,5.88,2.69,13,10,8987.86,161.81,-161.81,0.0645,161.81,0.9355,8131.88,141.43,0.4516,141.43,0.5484,141.43,-141.43,0.4516
2000-05-11,8427.34,8349.91,8440.78,8281.68,8500.41,0.4792,5.87,2.69,13,10,8767.41,161.71,-161.71,0.0625,161.71,0.9375,7932.41,141.56,0.4688,141.56,0.5625,141.56,-141.56,0.4375
2000-05-12,8472.82,8560.44,8603.87,8454.72,8438.1,0.4853,5.88,2.69,13,10,8988.46,169.57,-169.57,0.0606,169.57,0.9394,8132.42,148.61,0.4848,148.61,0.5758,148.61,-148.61,0.4242
2000-05-15,8639.94,8465.02,8639.94,8461.27,8559.46,0.4748,5.95,2.69,11,10,8888.27,161.32,-161.32,0.0588,161.32,0.9412,8041.77,140.95,0.5,140.95,0.5882,140.95,-140.95,0.4118
2000-05-16,8534.18,8727.82,8733.46,8496.44,8588.25,0.4915,5.95,2.7,13,10,9164.21,176.82,-176.82,0.0571,176.82,0.9429,8291.43,155.04,0.5143,155.04,0.6,155.04,-155.04,0.4
2000-05-17,8885.24,9085.74,9131.86,8885.24,8764.42,0.5276,5.9,2.7,13,10,9540.03,207.88,-207.88,0.0556,207.88,0.9444,8631.45,183.6,0.5,-116.4,0.6111,183.6,-183.6,0.3889
2000-05-18,9040.33,9087.21,9135.13,9002.03,8939.52,0.5115,5.92,2.7,13,10,9541.57,197.27,-197.27,0.0541,197.27,0.9459,8632.85,173.7,0.4865,-126.3,0.6216,173.7,-173.7,0.3784
