date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10791.17,63.28,-63.28,0.0,63.28,1.0,8918.73,43.47,1.0,43.47,1.0,43.47,-43.47,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,11005.22,65.42,-65.42,0.0,65.42,1.0,9095.64,45.05,0.5,-254.95,0.5,-183.79,183.79,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,11153.86,63.43,-63.43,0.0,63.43,1.0,9218.48,43.47,0.3333,-256.53,0.3333,-181.33,181.33,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10916.36,64.45,-64.45,0.0,64.45,1.0,9022.2,44.39,0.25,-255.61,0.5,44.39,-44.39,0.5
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10863.53,58.66,-58.66,0.0,58.66,1.0,8978.53,39.92,0.2,-260.08,0.6,39.92,-39.92,0.4
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10878.35,53.21,-53.21,0.0,53.21,1.0,8990.79,35.76,0.1667,-264.24,0.6667,35.76,-35.76,0.3333
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,11089.59,55.51,-55.51,0.0,55.51,1.0,9165.37,37.41,0.1429,-262.59,0.5714,-7.48,7.48,0.4286
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,11024.51,50.46,-50.46,0.0,50.46,1.0,9111.59,33.6,0.125,-266.4,0.5,-269.9,269.9,0.5
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10852.97,48.96,-48.96,0.0,48.96,1.0,8969.81,32.55,0.1111,-267.45,0.4444,-16.14,16.14,0.5556
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,10580.55,53.82,-53.82,0.0,53.82,1.0,8744.65,36.39,0.1,-263.61,0.4,-172.3,172.3,0.6
2000-04-14,9517.45,9374.61,9662.12,9374.49,8541.95,0.4259,5.86,2.64,13,10,10265.2,62.3,-62.3,0.0,62.3,1.0,8484.02,43.1,0.1818,43.1,0.4545,43.1,-43.1,0.5455
2000-04-15,9086.36,8866.8,9086.36,8780.08,8824.36,0.5187,5.85,2.64,13,10,9709.15,102.17,-102.17,0.0,102.17,1.0,8024.45,75.45,0.25,75.45,0.5,75.45,-75.45,0.5
2000-04-17,8848.16,8993.68,9013.14,8796.77,8777.35,0.5092,5.85,2.64,12,10,9848.08,98.8,-98.8,0.0,98.8,1.0,8139.28,72.59,0.3077,72.59,0.5385,72.59,-72.59,0.4615
2000-04-18,9220.96,9307.03,9389.35,9220.96,8638.75,0.5301,5.84,2.64,14,10,10191.2,113.32,-113.32,0.0,113.32,1.0,8422.86,84.21,0.3571,84.21,0.5714,84.21,-84.21,0.4286
2000-04-19,9435.02,9104.4,9477.67,9104.4,8420.0,0.5287,5.84,2.65,14,10,9969.32,110.12,-110.12,0.0,110.12,1.0,8239.48,81.77,0.4,81.77,0.6,81.77,-81.77,0.4
2000-04-20,9084.86,9109.05,9175.75,8943.89,8425.38,0.5126,5.85,2.65,14,10,9974.41,101.8,-101.8,0.0,101.8,1.0,8243.69,74.94,0.4375,74.94,0.625,74.94,-74.94,0.375
2000-04-21,9130.32,9120.48,9243.04,9105.31,8698.53,0.497,5.84,2.65,14,10,9986.93,94.0,-94.0,0.0,94.0,1.0,8254.03,68.58,0.4706,68.58,0.6471,68.58,-68.58,0.3529
2000-04-24,9128.95,8808.09,9128.95,8808.09,8657.13,0.5204,5.81,2.66,12,10,9644.86,102.3,-102.3,0.0,102.3,1.0,7971.32,75.67,0.5,75.67,0.6667,75.67,-75.67,0.3333
2000-04-25,8711.68,8921.12,8923.27,8672.41,8616.18,0.5096,5.82,2.66,13,10,9768.63,98.17,-98.17,0.0,98.17,1.0,8073.61,72.19,0.5263,72.19,0.6842,72.19,-72.19,0.3158
2000-04-26,8992.62,8535.96,9022.77,8465.76,8635.84,0.5531,5.86,2.66,13,10,9346.88,115.5,-115.5,0.0,115.5,1.0,7725.04,86.8,0.55,86.8,0.7,86.8,-86.8,0.3
2000-04-27,8587.03,8541.95,8633.39,8458.4,8559.87,0.5363,5.84,2.66,13,10,9353.44,107.08,-107.08,0.0,107.08,1.0,7730.46,79.85,0.5714,79.85,0.7143,79.85,-79.85,0.2857
2000-04-28,8595.01,8824.36,8860.5,8478.48,8349.91,0.5513,5.86,2.66,13,10,9662.67,118.44,-118.44,0.0,118.44,1.0,7986.05,88.94,0.5909,88.94,0.7273,88.94,-88.94,0.2727
2000-04-29,8835.17,8777.35,8906.67,8725.38,8560.44,0.5354,5.86,2.67,13,10,9611.2,109.57,-109.57,0.0,109.57,1.0,7943.5,81.64,0.6087,81.64,0.7391,81.64,-81.64,0.2609
2000-05-02,8836.83,8638.75,8838.78,8636.27,8465.02,0.5267,5.86,2.67,13,10,9459.43,103.52,-103.52,0.0,103.52,1.0,7818.07,76.8,0.625,76.8,0.75,76.8,-76.8,0.25
