date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,10101.32,304.64,-304.64,0.0,304.64,1.0,9608.58,279.01,0.0,-20.99,0.0,-220.52,220.52,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,10301.69,312.44,-312.44,0.0,312.44,1.0,9799.17,286.41,0.0,-13.59,0.0,-392.28,392.28,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,10440.82,310.73,-310.73,0.0,310.73,1.0,9931.52,284.75,0.0,-15.25,0.0,-838.68,838.68,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,10218.51,308.97,-308.97,0.0,308.97,1.0,9720.05,283.39,0.0,-16.61,0.0,-515.54,515.54,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,10169.06,296.17,-296.17,0.0,296.17,1.0,9673.0,271.03,0.0,-28.97,0.0,-866.01,866.01,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,10182.93,284.72,-284.72,0.0,284.72,1.0,9686.21,260.1,0.0,-39.9,0.0,-884.16,884.16,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,10380.67,293.0,-293.0,0.0,293.0,1.0,9874.29,267.76,0.0,-32.24,0.0,-782.17,782.17,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,10319.75,280.93,-280.93,0.0,280.93,1.0,9816.35,256.17,0.0,-43.83,0.0,-782.83,782.83,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,10159.17,274.91,-274.91,0.0,274.91,1.0,9663.61,250.72,0.0,-49.28,0.0,-774.14,774.14,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,9904.16,281.35,-281.35,0.0,281.35,1.0,9421.04,257.4,0.0,-42.6,0.0,-743.63,743.63,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,9608.98,293.89,-293.89,0.0,293.89,1.0,9140.24,269.97,0.0,-30.03,0.0,-444.89,444.89,1.0
