date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,9953.5,366.58,-366.58,0.0,366.58,1.0,9756.4,344.47,0.0,44.47,0.0,-302.88,302.88,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,10150.93,375.63,-375.63,0.0,375.63,1.0,9949.93,353.24,0.0,53.24,0.0,-476.21,476.21,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,10288.03,374.68,-374.68,0.0,374.68,1.0,10084.31,352.29,0.0,52.29,0.0,-923.93,923.93,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,10068.97,371.62,-371.62,0.0,371.62,1.0,9869.59,349.67,0.0,49.67,0.0,-598.8,598.8,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,10020.24,358.36,-358.36,0.0,358.36,1.0,9821.82,336.57,0.0,36.57,0.0,-949.29,949.29,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,10033.92,346.79,-346.79,0.0,346.79,1.0,9835.22,325.29,0.0,25.29,0.0,-967.98,967.98,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,10228.75,356.32,-356.32,0.0,356.32,1.0,10026.21,334.32,0.0,34.32,0.0,-867.53,867.53,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,10168.73,343.72,-343.72,0.0,343.72,1.0,9967.37,321.93,0.0,21.93,0.0,-868.09,868.09,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,10010.5,336.68,-336.68,0.0,336.68,1.0,9812.28,315.4,0.0,15.4,0.0,-858.13,858.13,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,9759.23,341.79,-341.79,0.0,341.79,1.0,9565.97,321.0,0.0,21.0,0.0,-824.97,824.97,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,9468.36,352.83,-352.83,0.0,352.83,1.0,9280.86,332.43,0.0,32.43,0.0,-523.05,523.05,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8698.53,0.5187,5.85,2.64,20,15,8955.47,413.61,-413.61,0.0,413.61,1.0,8778.13,393.3,0.0,93.3,0.0,313.7,-313.7,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8657.13,0.5092,5.85,2.64,19,15,9083.62,411.23,-411.23,0.0,411.23,1.0,8903.74,390.77,0.0,90.77,0.0,144.16,-144.16,1.0
2000-04-18,9220.96,9307.03,9389.35,9220.96,8616.18,0.5301,5.84,2.64,20,15,9400.1,444.4,-444.4,0.0,444.4,1.0,9213.96,423.06,0.0,123.06,0.0,-174.72,174.72,1.0
2000-04-19,9435.02,9104.4,9477.67,9104.4,8635.84,0.5287,5.84,2.65,20,15,9195.44,433.5,-433.5,0.0,433.5,1.0,9013.36,412.62,0.0,112.62,0.0,35.1,-35.1,1.0
2000-04-20,9084.86,9109.05,9175.75,8943.89,8559.87,0.5126,5.85,2.65,20,15,9200.14,419.48,-419.48,0.0,419.48,1.0,9017.96,398.75,0.0,98.75,0.0,-59.34,59.34,1.0
2000-04-21,9130.32,9120.48,9243.04,9105.31,8349.91,0.497,5.84,2.65,20,15,9211.68,406.18,-406.18,0.0,406.18,1.0,9029.28,385.66,0.0,85.66,0.0,-293.71,293.71,1.0
2000-04-24,9128.95,8808.09,9128.95,8808.09,8560.44,0.5204,5.81,2.66,18,15,8896.17,412.17,-412.17,0.0,412.17,1.0,8720.01,392.26,0.0,92.26,0.0,232.69,-232.69,1.0
2000-04-25,8711.68,8921.12,8923.27,8672.41,8465.02,0.5096,5.82,2.66,20,15,9010.33,408.14,-408.14,0.0,408.14,1.0,8831.91,388.08,0.0,88.08,0.0,21.19,-21.19,1.0
2000-04-26,8992.62,8535.96,9022.77,8465.76,8727.82,0.5531,5.86,2.66,20,15,8621.32,426.71,-320.21,0.05,320.21,0.95,8450.6,406.91,0.0,106.91,0.05,406.91,-406.91,0.95
2000-04-27,8587.03,8541.95,8633.39,8458.4,9085.74,0.5363,5.84,2.66,20,15,8627.37,412.99,45.38,0.0952,-45.38,0.9048,8456.53,393.43,0.0,93.43,0.0952,393.43,-393.43,0.9048
2000-04-28,8595.01,8824.36,8860.5,8478.48,9087.21,0.5513,5.86,2.66,20,15,8912.6,439.56,-264.95,0.1364,264.95,0.8636,8736.12,419.13,0.0,119.13,0.1364,419.13,-419.13,0.8636
2000-04-29,8835.17,8777.35,8906.67,8725.38,9119.77,0.5354,5.86,2.67,20,15,8865.12,423.62,-168.97,0.1739,168.97,0.8261,8689.58,403.45,0.0,103.45,0.1739,403.45,-403.45,0.8261
2000-05-02,8836.83,8638.75,8838.78,8636.27,8820.35,0.5267,5.86,2.67,18,15,8725.14,409.69,-314.48,0.2083,314.48,0.7917,8552.36,389.94,0.0,89.94,0.2083,389.94,-389.94,0.7917
2000-05-03,8537.35,8420.0,8587.0,8395.23,8807.57,0.5308,5.85,2.67,19,15,8504.2,402.56,-99.19,0.24,99.19,0.76,8335.8,383.34,0.04,383.34,0.24,383.34,-383.34,0.76
2000-05-04,8444.07,8425.38,8655.2,8338.92,8671.01,0.5146,5.86,2.68,19,15,8509.63,389.6,-228.22,0.2692,228.22,0.7308,8341.13,370.51,0.0769,370.51,0.2692,370.51,-370.51,0.7308
2000-05-05,8389.9,8698.53,8699.02,8343.37,8500.41,0.5303,5.85,2.68,19,15,8785.52,415.51,-415.51,0.2593,415.51,0.7407,8611.54,395.67,0.0741,95.67,0.2593,284.54,-284.54,0.7407
2000-05-06,8699.48,8657.13,8774.25,8620.58,8438.1,0.5149,5.86,2.68,19,15,8743.7,400.54,-400.54,0.25,400.54,0.75,8570.56,380.93,0.0714,80.93,0.25,248.47,-248.47,0.75
2000-05-08,8669.47,8616.18,8742.69,8538.5,8559.46,0.4999,5.87,2.68,18,15,8702.34,386.13,-386.13,0.2414,386.13,0.7586,8530.02,366.73,0.069,66.73,0.2759,366.73,-366.73,0.7241
2000-05-09,8607.65,8635.84,8660.77,8566.64,8588.25,0.4848,5.88,2.68,20,15,8722.2,374.4,-374.4,0.2333,374.4,0.7667,8549.48,355.06,0.0667,55.06,0.3,355.06,-355.06,0.7
2000-05-10,8693.87,8559.87,8749.62,8559.87,8764.42,0.4727,5.88,2.69,20,15,8645.47,360.99,-242.04,0.2581,242.04,0.7419,8474.27,341.99,0.0645,41.99,0.3226,341.99,-341.99,0.6774
2000-05-11,8427.34,8349.91,8440.78,8281.68,8939.52,0.4792,5.87,2.69,20,15,8433.41,357.39,148.72,0.2812,-148.72,0.7188,8266.41,338.8,0.0938,338.8,0.3438,338.8,-338.8,0.6562
2000-05-12,8472.82,8560.44,8603.87,8454.72,8842.63,0.4853,5.88,2.69,20,15,8646.04,371.51,-174.92,0.303,174.92,0.697,8474.84,352.36,0.0909,52.36,0.3636,352.36,-352.36,0.6364
2000-05-15,8639.94,8465.02,8639.94,8461.27,8883.45,0.4748,5.95,2.69,18,15,8549.67,358.82,-25.04,0.3235,25.04,0.6765,8380.37,339.7,0.1176,339.7,0.3824,339.7,-339.7,0.6176
2000-05-16,8534.18,8727.82,8733.46,8496.44,8935.64,0.4915,5.95,2.7,18,15,8815.1,384.14,-263.6,0.3429,263.6,0.6571,8640.54,364.25,0.1143,64.25,0.4,364.25,-364.25,0.6
2000-05-17,8885.24,9085.74,9131.86,8885.24,8958.21,0.5276,5.9,2.7,19,15,9176.6,431.65,-431.65,0.3333,431.65,0.6667,8994.88,410.8,0.1111,110.8,0.3889,374.13,-374.13,0.6111
2000-05-18,9040.33,9087.21,9135.13,9002.03,9115.47,0.5115,5.92,2.7,20,15,9178.08,417.57,-417.57,0.3243,417.57,0.6757,8996.34,396.81,0.1081,96.81,0.4054,396.81,-396.81,0.5946
2000-05-19,9034.41,9119.77,9146.59,9030.57,9067.88,0.4963,5.92,2.7,20,15,9210.97,405.61,-405.61,0.3158,405.61,0.6842,9028.57,384.95,0.1053,84.95,0.4211,384.95,-384.95,0.5789
2000-05-20,9093.14,8820.35,9167.78,8700.19,9036.66,0.5167,5.92,2.7,20,15,8908.55,409.72,-281.61,0.3333,281.61,0.6667,8732.15,389.54,0.1026,89.54,0.4359,389.54,-389.54,0.5641
2000-05-22,8903.32,8807.57,8967.36,8800.37,8955.44,0.501,5.91,2.7,21,15,8895.65,395.69,-335.9,0.35,335.9,0.65,8719.49,375.75,0.1,75.75,0.45,375.75,-375.75,0.55
2000-05-23,8811.44,8671.01,8820.73,8634.73,8891.09,0.4937,5.91,2.71,21,15,8757.72,383.36,-249.99,0.3659,249.99,0.6341,8584.3,363.82,0.0976,63.82,0.4634,363.82,-363.82,0.5366
2000-05-24,8496.06,8500.41,8623.12,8470.56,8935.23,0.4915,5.91,2.71,21,15,8585.41,374.07,-24.25,0.381,24.25,0.619,8415.41,354.93,0.119,354.93,0.4762,354.93,-354.93,0.5238
2000-05-25,8609.8,8438.1,8643.66,8418.5,8844.97,0.4784,5.92,2.71,21,15,8522.48,360.55,-38.06,0.3953,38.06,0.6047,8353.72,341.64,0.1395,341.64,0.4884,341.64,-341.64,0.5116
2000-05-26,8397.01,8559.46,8578.32,8386.37,8832.15,0.4707,5.92,2.71,21,15,8645.05,359.36,-172.26,0.4091,172.26,0.5909,8473.87,340.3,0.1591,340.3,0.5,340.3,-340.3,0.5
2000-05-29,8593.62,8588.25,8701.61,8571.35,8770.8,0.4568,5.91,2.72,19,15,8674.13,348.89,-252.22,0.4222,252.22,0.5778,8502.37,329.99,0.1778,329.99,0.5111,329.99,-329.99,0.4889
2000-05-30,8668.7,8764.42,8764.42,8641.43,8751.1,0.4574,5.9,2.72,20,15,8852.06,356.57,-356.57,0.413,356.57,0.587,8676.78,337.3,0.1957,337.3,0.5217,337.3,-337.3,0.4783
2000-05-31,8951.11,8939.52,8969.65,8879.43,8690.66,0.4573,5.92,2.72,20,15,9028.92,363.61,-363.61,0.4043,363.61,0.5957,8850.12,343.88,0.1915,43.88,0.5106,184.42,-184.42,0.4894
