date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-08-10,8087.1,8024.69,8105.63,7988.39,8143.25,0.3597,5.44,2.84,7,5,8586.42,18.13,-18.13,0.0099,18.13,0.9901,7462.96,13.08,0.9406,13.08,0.9604,13.08,-13.08,0.0396
2000-08-11,8012.64,7974.65,8082.07,7962.05,8176.82,0.3506,5.45,2.85,7,5,8532.88,16.3,-16.3,0.0098,16.3,0.9902,7416.42,11.63,0.9412,11.63,0.9608,11.63,-11.63,0.0392
2000-08-14,7977.42,7848.87,7982.13,7838.5,8209.07,0.3515,5.44,2.85,5,5,8398.29,16.2,-16.2,0.0097,16.2,0.9903,7299.45,11.58,0.9417,11.58,0.9612,11.58,-11.58,0.0388
2000-08-15,7883.84,7845.69,7913.77,7821.74,8257.88,0.3408,5.39,2.85,6,5,8394.89,14.3,-14.3,0.0096,14.3,0.9904,7296.49,10.1,0.9423,10.1,0.9615,10.1,-10.1,0.0385
2000-08-16,7870.58,8003.53,8023.17,7870.58,8118.05,0.349,5.42,2.85,6,5,8563.78,16.05,-16.05,0.0095,16.05,0.9905,7443.28,11.45,0.9429,11.45,0.9619,11.45,-11.45,0.0381
2000-08-17,8059.02,8143.25,8143.25,8000.46,8098.84,0.3521,5.5,2.86,7,5,8713.28,16.93,-16.93,0.0094,16.93,0.9906,7573.22,12.1,0.9434,12.1,0.9623,12.1,-12.1,0.0377
2000-08-18,8192.3,8176.82,8276.24,8175.35,8026.32,0.3422,5.48,2.86,7,5,8749.2,15.16,-15.16,0.0093,15.16,0.9907,7604.44,10.71,0.9439,10.71,0.9626,10.71,-10.71,0.0374
2000-08-21,8232.91,8257.88,8305.67,8216.42,7845.87,0.3241,5.55,2.86,7,4,8835.93,12.21,-12.21,0.0093,12.21,0.9907,7679.83,8.41,0.9444,8.41,0.963,8.41,-8.41,0.037
2000-08-22,8244.42,8118.05,8244.42,8086.66,7817.49,0.3286,5.5,2.86,7,4,8686.31,12.73,-12.73,0.0092,12.73,0.9908,7549.79,8.84,0.945,8.84,0.9633,8.84,-8.84,0.0367
2000-08-24,8162.0,8098.84,8222.08,8090.18,7616.98,0.3189,5.43,2.87,7,5,8665.76,11.14,-11.14,0.0091,11.14,0.9909,7531.92,7.64,0.9455,7.64,0.9636,7.64,-7.64,0.0364
2000-08-25,8120.96,8026.32,8142.47,8014.95,7420.06,0.3133,5.44,2.87,7,5,8588.16,10.21,-10.21,0.009,10.21,0.991,7464.48,6.94,0.9369,-293.06,0.955,-37.48,37.48,0.045
2000-08-28,7985.45,7845.87,7985.45,7842.53,7707.59,0.3297,5.43,2.87,5,5,8395.08,12.46,-12.46,0.0089,12.46,0.9911,7296.66,8.68,0.9375,8.68,0.9554,8.68,-8.68,0.0446
2000-08-29,7769.93,7817.49,7828.37,7621.13,7803.02,0.3203,5.45,2.87,6,5,8364.71,10.97,-10.97,0.0088,10.97,0.9912,7270.27,7.53,0.9381,7.53,0.9558,7.53,-7.53,0.0442
2000-08-30,7784.74,7543.96,7809.35,7543.96,7785.62,0.3697,5.48,2.88,6,5,8072.04,18.91,-18.91,0.0088,18.91,0.9912,7015.88,13.78,0.9386,13.78,0.9561,13.78,-13.78,0.0439
2000-08-31,7458.34,7616.98,7661.73,7440.81,7610.78,0.3625,5.45,2.88,6,5,8150.17,17.73,-17.73,0.0087,17.73,0.9913,7083.79,12.83,0.9391,12.83,0.9565,12.83,-12.83,0.0435
2000-09-01,7659.82,7420.06,7660.9,7381.01,7430.93,0.3812,5.43,2.88,6,5,7939.46,20.81,-20.81,0.0086,20.81,0.9914,6900.66,15.33,0.9397,15.33,0.9569,15.33,-15.33,0.0431
