date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9921.03,0.421,5.96,2.61,7,4,10495.52,45.54,-45.54,0.0,45.54,1.0,9214.38,35.45,1.0,35.45,1.0,35.45,-35.45,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9934.57,0.4229,5.93,2.61,7,4,10703.71,47.07,-47.07,0.0,47.07,1.0,9397.15,36.7,1.0,36.7,1.0,36.7,-36.7,0.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,10068.05,0.417,5.9,2.62,6,5,10848.27,45.67,-45.67,0.0,45.67,1.0,9524.07,35.5,1.0,35.5,1.0,35.5,-35.5,0.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,9911.39,0.4221,5.9,2.62,6,5,10617.28,46.39,-46.39,0.0,46.39,1.0,9321.28,36.17,1.0,36.17,1.0,36.17,-36.17,0.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,9662.6,0.4101,5.92,2.62,6,5,10565.9,42.27,-42.27,0.0,42.27,1.0,9276.16,32.7,1.0,32.7,1.0,32.7,-32.7,0.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,9374.61,0.3977,5.89,2.62,6,5,10580.32,38.4,-38.4,0.0,38.4,1.0,9288.82,29.46,1.0,29.46,1.0,29.46,-29.46,0.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8866.8,0.4005,5.9,2.63,5,5,10785.77,40.04,-40.04,0.0,40.04,1.0,9469.19,30.78,0.8571,-269.22,0.8571,-571.61,571.61,0.1429
2000-04-11,10104.87,10068.05,10194.91,10059.41,8993.68,0.3897,5.92,2.63,6,5,10722.47,36.45,-36.45,0.0,36.45,1.0,9413.63,27.8,0.75,-272.2,0.75,-392.15,392.15,0.25
2000-04-12,10067.27,9911.39,10149.32,9909.03,9307.03,0.3881,5.89,2.63,6,5,10555.63,35.37,-35.37,0.0,35.37,1.0,9267.15,26.95,0.6667,-273.05,0.7778,26.95,-26.95,0.2222
2000-04-13,9720.67,9662.6,9746.99,9564.72,9104.4,0.4026,5.86,2.63,6,5,10290.67,38.82,-38.82,0.0,38.82,1.0,9034.53,29.91,0.6,-270.09,0.8,29.91,-29.91,0.2
2000-04-14,9517.45,9374.61,9662.12,9374.49,9109.05,0.4259,5.86,2.64,6,5,9983.96,44.82,-44.82,0.0,44.82,1.0,8765.26,35.06,0.6364,35.06,0.8182,35.06,-35.06,0.1818
2000-04-15,9086.36,8866.8,9086.36,8780.08,9120.48,0.5187,5.85,2.64,6,5,9443.14,73.0,-73.0,0.0,73.0,1.0,8290.46,59.6,0.6667,59.6,0.8333,59.6,-59.6,0.1667
2000-04-17,8848.16,8993.68,9013.14,8796.77,8808.09,0.5092,5.85,2.64,7,5,9578.27,70.64,-70.64,0.0,70.64,1.0,8409.09,57.47,0.6923,57.47,0.8462,57.47,-57.47,0.1538
2000-04-18,9220.96,9307.03,9389.35,9220.96,8921.12,0.5301,5.84,2.64,7,5,9911.99,80.92,-80.92,0.0,80.92,1.0,8702.07,66.34,0.7143,66.34,0.8571,66.34,-66.34,0.1429
2000-04-19,9435.02,9104.4,9477.67,9104.4,8535.96,0.5287,5.84,2.65,7,5,9696.19,78.64,-78.64,0.0,78.64,1.0,8512.61,64.44,0.7333,64.44,0.8667,64.44,-64.44,0.1333
2000-04-20,9084.86,9109.05,9175.75,8943.89,8541.95,0.5126,5.85,2.65,7,5,9701.14,72.77,-72.77,0.0,72.77,1.0,8516.96,59.28,0.75,59.28,0.875,59.28,-59.28,0.125
2000-04-21,9130.32,9120.48,9243.04,9105.31,8824.36,0.497,5.84,2.65,7,5,9713.31,67.26,-67.26,0.0,67.26,1.0,8527.65,54.48,0.7647,54.48,0.8824,54.48,-54.48,0.1176
2000-04-24,9128.95,8808.09,9128.95,8808.09,8777.35,0.5204,5.81,2.66,5,5,9380.62,73.09,-73.09,0.0,73.09,1.0,8235.56,59.74,0.7778,59.74,0.8889,59.74,-59.74,0.1111
2000-04-25,8711.68,8921.12,8923.27,8672.41,8638.75,0.5096,5.82,2.66,7,5,9500.99,70.19,-70.19,0.0,70.19,1.0,8341.25,57.15,0.7895,57.15,0.8947,57.15,-57.15,0.1053
2000-04-26,8992.62,8535.96,9022.77,8465.76,8420.0,0.5531,5.86,2.66,7,5,9090.8,82.38,-82.38,0.0,82.38,1.0,7981.12,68.03,0.8,68.03,0.9,68.03,-68.03,0.1
2000-04-27,8587.03,8541.95,8633.39,8458.4,8425.38,0.5363,5.84,2.66,7,5,9097.18,76.44,-76.44,0.0,76.44,1.0,7986.72,62.81,0.8095,62.81,0.9048,62.81,-62.81,0.0952
2000-04-28,8595.01,8824.36,8860.5,8478.48,8698.53,0.5513,5.86,2.66,7,5,9397.94,84.48,-84.48,0.0,84.48,1.0,8250.78,69.74,0.8182,69.74,0.9091,69.74,-69.74,0.0909
2000-04-29,8835.17,8777.35,8906.67,8725.38,8657.13,0.5354,5.86,2.67,7,5,9347.88,78.22,-78.22,0.0,78.22,1.0,8206.82,64.24,0.8261,64.24,0.913,64.24,-64.24,0.087
2000-05-02,8836.83,8638.75,8838.78,8636.27,8616.18,0.5267,5.86,2.67,6,5,9200.27,73.94,-73.94,0.0,73.94,1.0,8077.23,60.55,0.8333,60.55,0.9167,60.55,-60.55,0.0833
2000-05-03,8537.35,8420.0,8587.0,8395.23,8635.84,0.5308,5.85,2.67,6,5,8967.3,73.44,-73.44,0.0,73.44,1.0,7872.7,60.23,0.84,60.23,0.92,60.23,-60.23,0.08
2000-05-04,8444.07,8425.38,8655.2,8338.92,8559.87,0.5146,5.86,2.68,6,5,8973.03,67.98,-67.98,0.0,67.98,1.0,7877.73,55.44,0.8462,55.44,0.9231,55.44,-55.44,0.0769
2000-05-05,8389.9,8698.53,8699.02,8343.37,8349.91,0.5303,5.85,2.68,6,5,9263.93,75.71,-75.71,0.0,75.71,1.0,8133.13,62.09,0.8519,62.09,0.9259,62.09,-62.09,0.0741
