date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10692.62,77.65,-77.65,0.0,77.65,1.0,9017.28,56.86,1.0,56.86,1.0,56.86,-56.86,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10904.72,80.17,-80.17,0.0,80.17,1.0,9196.14,58.82,0.5,-241.18,0.5,-270.52,270.52,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,11051.99,78.06,-78.06,0.0,78.06,1.0,9320.35,57.06,0.3333,-242.94,0.3333,-269.61,269.61,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10816.67,79.04,-79.04,0.0,79.04,1.0,9121.89,58.0,0.25,-242.0,0.5,58.0,-58.0,0.5
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10764.32,72.55,-72.55,0.0,72.55,1.0,9077.74,52.73,0.2,-247.27,0.6,52.73,-52.73,0.4
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10779.01,66.43,-66.43,0.0,66.43,1.0,9090.13,47.82,0.1667,-252.18,0.6667,47.82,-47.82,0.3333
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10988.32,69.15,-69.15,0.0,69.15,1.0,9266.64,49.89,0.1429,-250.11,0.5714,-96.27,96.27,0.4286
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10923.83,63.42,-63.42,0.0,63.42,1.0,9212.27,45.32,0.125,-254.68,0.5,-358.86,358.86,0.5
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10753.86,61.61,-61.61,0.0,61.61,1.0,9068.92,43.98,0.1111,-256.02,0.4444,-103.82,103.82,0.5556
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,10483.92,66.94,-66.94,0.0,66.94,1.0,8841.28,48.42,0.1,-251.58,0.4,-256.9,256.9,0.6
2000-04-14,9517.45,9374.61,9662.12,9374.49,8541.95,0.4259,5.86,2.64,13,10,10171.45,76.19,-76.19,0.0,76.19,1.0,8577.77,56.13,0.0909,-243.87,0.3636,20.31,-20.31,0.6364
2000-04-15,9086.36,8866.8,9086.36,8780.08,8824.36,0.5187,5.85,2.64,13,10,9620.48,119.09,-119.09,0.0,119.09,1.0,8113.12,92.37,0.1667,92.37,0.4167,92.37,-92.37,0.5833
2000-04-17,8848.16,8993.68,9013.14,8796.77,8777.35,0.5092,5.85,2.64,12,10,9758.14,115.62,-115.62,0.0,115.62,1.0,8229.22,89.31,0.2308,89.31,0.4615,89.31,-89.31,0.5385
2000-04-18,9220.96,9307.03,9389.35,9220.96,8638.75,0.5301,5.84,2.64,14,10,10098.13,131.5,-131.5,0.0,131.5,1.0,8515.93,102.51,0.2857,102.51,0.5,102.51,-102.51,0.5
2000-04-19,9435.02,9104.4,9477.67,9104.4,8420.0,0.5287,5.84,2.65,14,10,9878.27,127.86,-127.86,0.0,127.86,1.0,8330.53,99.61,0.3333,99.61,0.5333,99.61,-99.61,0.4667
2000-04-20,9084.86,9109.05,9175.75,8943.89,8425.38,0.5126,5.85,2.65,14,10,9883.32,118.96,-118.96,0.0,118.96,1.0,8334.78,92.04,0.375,92.04,0.5625,92.04,-92.04,0.4375
2000-04-21,9130.32,9120.48,9243.04,9105.31,8698.53,0.497,5.84,2.65,14,10,9895.72,110.58,-110.58,0.0,110.58,1.0,8345.24,84.96,0.4118,84.96,0.5882,84.96,-84.96,0.4118
2000-04-24,9128.95,8808.09,9128.95,8808.09,8657.13,0.5204,5.81,2.66,12,10,9556.78,119.16,-119.16,0.0,119.16,1.0,8059.4,92.56,0.4444,92.56,0.6111,92.56,-92.56,0.3889
2000-04-25,8711.68,8921.12,8923.27,8672.41,8616.18,0.5096,5.82,2.66,13,10,9679.42,114.86,-114.86,0.0,114.86,1.0,8162.82,88.8,0.4737,88.8,0.6316,88.8,-88.8,0.3684
2000-04-26,8992.62,8535.96,9022.77,8465.76,8635.84,0.5531,5.86,2.66,13,10,9261.52,132.92,-132.92,0.0,132.92,1.0,7810.4,104.54,0.5,104.54,0.65,104.54,-104.54,0.35
2000-04-27,8587.03,8541.95,8633.39,8458.4,8559.87,0.5363,5.84,2.66,13,10,9268.02,123.97,-123.97,0.0,123.97,1.0,7815.88,96.91,0.5238,96.91,0.6667,96.91,-96.91,0.3333
2000-04-28,8595.01,8824.36,8860.5,8478.48,8349.91,0.5513,5.86,2.66,13,10,9574.43,136.39,-136.39,0.0,136.39,1.0,8074.29,107.21,0.5455,107.21,0.6818,107.21,-107.21,0.3182
