date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,8541.95,0.421,5.96,2.61,27,20,10298.42,295.83,-295.83,0.0,295.83,1.0,9411.48,257.97,0.0,-42.03,0.0,-611.56,611.56,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8824.36,0.4229,5.93,2.61,27,20,10502.7,303.67,-303.67,0.0,303.67,1.0,9598.16,265.11,0.0,-34.89,0.0,-508.69,508.69,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8777.35,0.417,5.9,2.62,24,20,10644.55,301.11,-301.11,0.0,301.11,1.0,9727.79,262.69,0.0,-37.31,0.0,-687.75,687.75,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8638.75,0.4221,5.9,2.62,26,20,10417.9,300.15,-300.15,0.0,300.15,1.0,9520.66,262.21,0.0,-37.79,0.0,-619.7,619.7,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8420.0,0.4101,5.92,2.62,26,20,10367.48,286.02,-286.02,0.0,286.02,1.0,9474.58,249.01,0.0,-50.99,0.0,-805.57,805.57,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8425.38,0.3977,5.89,2.62,26,20,10381.63,273.13,-273.13,0.0,273.13,1.0,9487.51,237.12,0.0,-62.88,0.0,-825.01,825.01,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8698.53,0.4005,5.9,2.63,25,20,10583.22,281.51,-281.51,0.0,281.51,1.0,9671.74,244.55,0.0,-55.45,0.0,-728.66,728.66,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8657.13,0.3897,5.92,2.63,25,20,10521.11,268.31,-268.31,0.0,268.31,1.0,9614.99,232.29,0.0,-67.71,0.0,-725.57,725.57,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8616.18,0.3881,5.89,2.63,26,20,10357.4,262.29,-262.29,0.0,262.29,1.0,9465.38,227.1,0.0,-72.9,0.0,-622.1,622.1,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8635.84,0.4026,5.86,2.63,26,20,10097.42,270.6,-270.6,0.0,270.6,1.0,9227.78,235.41,0.0,-64.59,0.0,-356.53,356.53,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8559.87,0.4259,5.86,2.64,26,20,9796.47,286.0,-286.0,0.0,286.0,1.0,8952.75,250.36,0.0,-49.64,0.0,-142.52,142.52,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8349.91,0.5187,5.85,2.64,26,20,9265.81,359.94,-359.94,0.0,359.94,1.0,8467.79,320.77,0.0,20.77,0.0,202.89,-202.89,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8560.44,0.5092,5.85,2.64,25,20,9398.4,355.74,-355.74,0.0,355.74,1.0,8588.96,316.59,0.0,16.59,0.0,288.07,-288.07,1.0
2000-04-18,9220.96,9307.03,9389.35,9220.96,8465.02,0.5301,5.84,2.64,27,20,9725.85,389.4,-389.4,0.0,389.4,1.0,8888.21,347.72,0.0,47.72,0.0,-75.47,75.47,1.0
2000-04-19,9435.02,9104.4,9477.67,9104.4,8727.82,0.5287,5.84,2.65,27,20,9514.1,379.54,-379.54,0.0,379.54,1.0,8694.7,338.82,0.0,38.82,0.0667,338.82,-338.82,0.9333
2000-04-20,9084.86,9109.05,9175.75,8943.89,9085.74,0.5126,5.85,2.65,27,20,9518.96,363.65,-363.65,0.0,363.65,1.0,8699.14,323.84,0.0,23.84,0.125,323.84,-323.84,0.875
2000-04-21,9130.32,9120.48,9243.04,9105.31,9087.21,0.497,5.84,2.65,27,20,9530.9,348.54,-348.54,0.0,348.54,1.0,8710.06,309.65,0.0,9.65,0.1765,309.65,-309.65,0.8235
2000-04-24,9128.95,8808.09,9128.95,8808.09,9119.77,0.5204,5.81,2.66,25,20,9204.45,359.03,-359.03,0.0,359.03,1.0,8411.73,320.32,0.0,20.32,0.2222,320.32,-320.32,0.7778
2000-04-25,8711.68,8921.12,8923.27,8672.41,8820.35,0.5096,5.82,2.66,25,20,9322.57,353.12,-353.12,0.0,353.12,1.0,8519.67,314.52,0.0,14.52,0.2632,314.52,-314.52,0.7368
2000-04-26,8992.62,8535.96,9022.77,8465.76,8807.57,0.5531,5.86,2.66,26,20,8920.08,378.79,-378.79,0.0,378.79,1.0,8151.84,339.33,0.05,339.33,0.3,339.33,-339.33,0.7
2000-04-27,8587.03,8541.95,8633.39,8458.4,8671.01,0.5363,5.84,2.66,26,20,8926.34,363.18,-363.18,0.0,363.18,1.0,8157.56,324.69,0.0952,324.69,0.3333,324.69,-324.69,0.6667
2000-04-28,8595.01,8824.36,8860.5,8478.48,8500.41,0.5513,5.86,2.66,26,20,9221.46,389.81,-389.81,0.0,389.81,1.0,8427.26,349.14,0.0909,49.14,0.3636,349.14,-349.14,0.6364
2000-04-29,8835.17,8777.35,8906.67,8725.38,8438.1,0.5354,5.86,2.67,26,20,9172.33,372.33,-372.33,0.0,372.33,1.0,8382.37,332.75,0.087,32.75,0.3913,332.75,-332.75,0.6087
2000-05-02,8836.83,8638.75,8838.78,8636.27,8559.46,0.5267,5.86,2.67,24,20,9027.49,358.27,-358.27,0.0,358.27,1.0,8250.01,319.79,0.125,319.79,0.4167,319.79,-319.79,0.5833
2000-05-03,8537.35,8420.0,8587.0,8395.23,8588.25,0.5308,5.85,2.67,26,20,8798.9,352.87,-352.87,0.0,352.87,1.0,8041.1,315.22,0.16,315.22,0.44,315.22,-315.22,0.56
2000-05-04,8444.07,8425.38,8655.2,8338.92,8764.42,0.5146,5.86,2.68,26,20,8804.52,338.16,-338.16,0.0,338.16,1.0,8046.24,301.34,0.1923,301.34,0.4615,301.34,-301.34,0.5385
2000-05-05,8389.9,8698.53,8699.02,8343.37,8939.52,0.5303,5.85,2.68,26,20,9089.96,364.12,-364.12,0.0,364.12,1.0,8307.1,325.27,0.2222,325.27,0.4815,325.27,-325.27,0.5185
2000-05-06,8699.48,8657.13,8774.25,8620.58,8842.63,0.5149,5.86,2.68,26,20,9046.7,347.72,-347.72,0.0,347.72,1.0,8267.56,309.87,0.25,309.87,0.5,309.87,-309.87,0.5
2000-05-08,8669.47,8616.18,8742.69,8538.5,8883.45,0.4999,5.87,2.68,25,20,9003.91,331.97,-331.97,0.0,331.97,1.0,8228.45,295.09,0.2759,295.09,0.5172,295.09,-295.09,0.4828
2000-05-09,8607.65,8635.84,8660.77,8566.64,8935.64,0.4848,5.88,2.68,25,20,9024.45,318.55,-318.55,0.0,318.55,1.0,8247.23,282.39,0.3,282.39,0.5333,282.39,-282.39,0.4667
2000-05-10,8693.87,8559.87,8749.62,8559.87,8958.21,0.4727,5.88,2.69,26,20,8945.06,304.41,-291.26,0.0323,291.26,0.9677,8174.68,269.28,0.3226,269.28,0.5484,269.28,-269.28,0.4516
2000-05-11,8427.34,8349.91,8440.78,8281.68,9115.47,0.4792,5.87,2.69,27,20,8725.66,302.83,86.98,0.0625,-86.98,0.9375,7974.16,268.23,0.3438,268.23,0.5625,268.23,-268.23,0.4375
2000-05-12,8472.82,8560.44,8603.87,8454.72,9067.88,0.4853,5.88,2.69,27,20,8945.66,316.2,-193.98,0.0909,193.98,0.9091,8175.22,280.34,0.3636,280.34,0.5758,280.34,-280.34,0.4242
2000-05-15,8639.94,8465.02,8639.94,8461.27,9036.66,0.4748,5.95,2.69,25,20,8845.95,303.08,-112.37,0.1176,112.37,0.8824,8084.09,267.91,0.3824,267.91,0.5882,267.91,-267.91,0.4118
2000-05-16,8534.18,8727.82,8733.46,8496.44,8955.44,0.4915,5.95,2.7,27,20,9120.57,328.4,-328.4,0.1143,328.4,0.8857,8335.07,291.18,0.4,291.18,0.6,291.18,-291.18,0.4
2000-05-17,8885.24,9085.74,9131.86,8885.24,8891.09,0.5276,5.9,2.7,27,20,9494.6,377.67,-377.67,0.1111,377.67,0.8889,8676.88,337.08,0.3889,37.08,0.6111,337.08,-337.08,0.3889
2000-05-18,9040.33,9087.21,9135.13,9002.03,8935.23,0.5115,5.92,2.7,27,20,9496.13,361.76,-361.76,0.1081,361.76,0.8919,8678.29,322.0,0.3784,22.0,0.6216,322.0,-322.0,0.3784
2000-05-19,9034.41,9119.77,9146.59,9030.57,8844.97,0.4963,5.92,2.7,27,20,9530.16,347.9,-347.9,0.1053,347.9,0.8947,8709.38,308.91,0.3684,8.91,0.6316,308.91,-308.91,0.3684
2000-05-20,9093.14,8820.35,9167.78,8700.19,8832.15,0.5167,5.92,2.7,27,20,9217.27,356.11,-356.11,0.1026,356.11,0.8974,8423.43,317.26,0.3846,317.26,0.641,317.26,-317.26,0.359
2000-05-22,8903.32,8807.57,8967.36,8800.37,8770.8,0.501,5.91,2.7,26,20,9203.91,340.45,-340.45,0.1,340.45,0.9,8411.23,302.59,0.4,302.59,0.65,302.59,-302.59,0.35
2000-05-23,8811.44,8671.01,8820.73,8634.73,8751.1,0.4937,5.91,2.71,27,20,9061.21,328.2,-328.2,0.0976,328.2,0.9024,8280.81,291.35,0.4146,291.35,0.6585,291.35,-291.35,0.3415
2000-05-24,8496.06,8500.41,8623.12,8470.56,8690.66,0.4915,5.91,2.71,27,20,8882.93,319.78,-319.78,0.0952,319.78,0.9048,8117.89,283.77,0.4286,283.77,0.6667,283.77,-283.77,0.3333
2000-05-25,8609.8,8438.1,8643.66,8418.5,8637.6,0.4784,5.92,2.71,27,20,8817.81,305.33,-305.33,0.093,305.33,0.907,8058.39,270.28,0.4419,270.28,0.6744,270.28,-270.28,0.3256
2000-05-26,8397.01,8559.46,8578.32,8386.37,8771.77,0.4707,5.92,2.71,27,20,8944.64,302.58,-302.58,0.0909,302.58,0.9091,8174.28,267.49,0.4545,267.49,0.6818,267.49,-267.49,0.3182
2000-05-29,8593.62,8588.25,8701.61,8571.35,8684.93,0.4568,5.91,2.72,25,20,8974.72,290.55,-290.55,0.0889,290.55,0.9111,8201.78,256.22,0.4667,256.22,0.6889,256.22,-256.22,0.3111
2000-05-30,8668.7,8764.42,8764.42,8641.43,8529.56,0.4574,5.9,2.72,27,20,9158.82,297.1,-297.1,0.087,297.1,0.913,8370.02,262.04,0.4783,262.04,0.6957,262.04,-262.04,0.3043
2000-05-31,8951.11,8939.52,8969.65,8879.43,8424.17,0.4573,5.92,2.72,27,20,9341.8,302.93,-302.93,0.0851,302.93,0.9149,8537.24,267.11,0.4681,-32.89,0.6809,154.04,-154.04,0.3191
2000-06-01,8936.43,8842.63,8961.54,8815.43,8365.63,0.4476,5.88,2.72,27,20,9240.55,290.26,-290.26,0.0833,290.26,0.9167,8444.71,255.6,0.4583,-44.4,0.6667,176.52,-176.52,0.3333
2000-06-02,8979.78,8883.45,9026.86,8880.98,8120.89,0.4347,5.88,2.72,27,20,9283.21,279.23,-279.23,0.0816,279.23,0.9184,8483.69,245.24,0.449,-54.76,0.6531,-117.56,117.56,0.3469
2000-06-03,9017.03,8935.64,9059.88,8911.89,8265.09,0.4228,5.88,2.72,27,20,9337.74,269.37,-269.37,0.08,269.37,0.92,8533.54,235.91,0.44,-64.09,0.64,-32.54,32.54,0.36
2000-06-05,8961.36,8958.21,8975.99,8894.82,8297.77,0.4101,5.88,2.73,28,20,9361.33,257.9,-257.9,0.0784,257.9,0.9216,8555.09,225.16,0.4314,-74.84,0.6275,-32.16,32.16,0.3725
2000-06-07,8943.63,9115.47,9116.24,8943.63,8052.54,0.4095,5.89,2.73,27,20,9525.67,261.87,-261.87,0.0769,261.87,0.9231,8705.27,228.57,0.4231,-71.43,0.6154,-424.16,424.16,0.3846
2000-06-08,9151.31,9067.88,9209.48,9055.72,8421.74,0.3982,5.88,2.73,27,20,9475.93,249.44,-249.44,0.0755,249.44,0.9245,8659.83,217.1,0.4151,-82.9,0.6038,-20.99,20.99,0.3962
2000-06-09,9113.07,9036.66,9136.75,9011.2,8289.39,0.3865,5.85,2.73,27,20,9443.31,237.29,-237.29,0.0741,237.29,0.9259,8630.01,206.0,0.4074,-94.0,0.5926,-134.62,134.62,0.4074
2000-06-12,9065.22,8955.44,9083.85,8935.47,8173.08,0.3782,5.84,2.74,25,20,9358.43,227.18,-227.18,0.0727,227.18,0.9273,8552.45,196.82,0.4,-103.18,0.5818,-182.55,182.55,0.4182
