date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,10002.77,345.02,-345.02,0.0,345.02,1.0,9707.13,321.69,0.0,21.69,0.0,-276.39,276.39,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,10201.19,353.63,-353.63,0.0,353.63,1.0,9899.67,329.98,0.0,29.98,0.0,-449.21,449.21,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,10338.96,352.4,-352.4,0.0,352.4,1.0,10033.38,328.77,0.0,28.77,0.0,-896.52,896.52,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,10118.82,349.81,-349.81,0.0,349.81,1.0,9819.74,326.61,0.0,26.61,0.0,-572.01,572.01,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,10069.85,336.68,-336.68,0.0,336.68,1.0,9772.21,313.73,0.0,13.73,0.0,-922.52,922.52,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,10083.59,325.12,-325.12,0.0,325.12,1.0,9785.55,302.54,0.0,2.54,0.0,-941.06,941.06,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,10279.39,334.22,-334.22,0.0,334.22,1.0,9975.57,311.1,0.0,11.1,0.0,-840.11,840.11,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,10219.07,321.77,-321.77,0.0,321.77,1.0,9917.03,298.95,0.0,-1.05,0.0,-840.73,840.73,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,10060.06,315.09,-315.09,0.0,315.09,1.0,9762.72,292.8,0.0,-7.2,0.0,-831.17,831.17,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,9807.54,320.7,-320.7,0.0,320.7,1.0,9517.66,298.82,0.0,-1.18,0.0,-798.84,798.84,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,9515.23,332.32,-332.32,0.0,332.32,1.0,9233.99,310.71,0.0,10.71,0.0,-497.9,497.9,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8698.53,0.5187,5.85,2.64,20,15,8999.8,394.09,-394.09,0.0,394.09,1.0,8733.8,372.11,0.0,72.11,0.0,336.84,-336.84,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8657.13,0.5092,5.85,2.64,19,15,9128.59,391.44,-391.44,0.0,391.44,1.0,8858.77,369.34,0.0,69.34,0.0,167.7,-167.7,1.0
2000-04-18,9220.96,9307.03,9389.35,9220.96,8616.18,0.5301,5.84,2.64,20,15,9446.64,423.9,-423.9,0.0,423.9,1.0,9167.42,400.75,0.0,100.75,0.0,-150.49,150.49,1.0
2000-04-19,9435.02,9104.4,9477.67,9104.4,8635.84,0.5287,5.84,2.65,20,15,9240.97,413.45,-413.45,0.0,413.45,1.0,8967.83,390.81,0.0,90.81,0.0,58.82,-58.82,1.0
2000-04-20,9084.86,9109.05,9175.75,8943.89,8559.87,0.5126,5.85,2.65,20,15,9245.69,399.43,-399.43,0.0,399.43,1.0,8972.41,377.02,0.0,77.02,0.0,-35.52,35.52,1.0
2000-04-21,9130.32,9120.48,9243.04,9105.31,8349.91,0.497,5.84,2.65,20,15,9257.29,386.12,-386.12,0.0,386.12,1.0,8983.67,364.0,0.0,64.0,0.0,-269.76,269.76,1.0
2000-04-24,9128.95,8808.09,9128.95,8808.09,8560.44,0.5204,5.81,2.66,18,15,8940.21,392.78,-392.78,0.0,392.78,1.0,8675.97,371.2,0.0,71.2,0.0,255.67,-255.67,1.0
2000-04-25,8711.68,8921.12,8923.27,8672.41,8465.02,0.5096,5.82,2.66,20,15,9054.94,388.51,-388.51,0.0,388.51,1.0,8787.3,366.81,0.0,66.81,0.0,44.53,-44.53,1.0
2000-04-26,8992.62,8535.96,9022.77,8465.76,8727.82,0.5531,5.86,2.66,20,15,8664.0,407.9,-344.08,0.05,344.08,0.95,8407.92,386.32,0.0,86.32,0.05,386.32,-386.32,0.95
2000-04-27,8587.03,8541.95,8633.39,8458.4,9085.74,0.5363,5.84,2.66,20,15,8670.08,394.17,21.49,0.0952,-21.49,0.9048,8413.82,372.92,0.0,72.92,0.0952,372.92,-372.92,0.9048
2000-04-28,8595.01,8824.36,8860.5,8478.48,9087.21,0.5513,5.86,2.66,20,15,8956.73,420.12,-289.64,0.1364,289.64,0.8636,8691.99,397.85,0.0,97.85,0.1364,397.85,-397.85,0.8636
2000-04-29,8835.17,8777.35,8906.67,8725.38,9119.77,0.5354,5.86,2.67,20,15,8909.01,404.29,-193.53,0.1739,193.53,0.8261,8645.69,382.38,0.0,82.38,0.1739,382.38,-382.38,0.8261
2000-05-02,8836.83,8638.75,8838.78,8636.27,8820.35,0.5267,5.86,2.67,18,15,8768.33,390.67,-338.65,0.2083,338.65,0.7917,8509.17,369.24,0.0,69.24,0.2083,369.24,-369.24,0.7917
2000-05-03,8537.35,8420.0,8587.0,8395.23,8807.57,0.5308,5.85,2.67,19,15,8546.3,384.02,-122.75,0.24,122.75,0.76,8293.7,363.15,0.04,363.15,0.24,363.15,-363.15,0.76
2000-05-04,8444.07,8425.38,8655.2,8338.92,8671.01,0.5146,5.86,2.68,19,15,8551.76,371.05,-251.8,0.2692,251.8,0.7308,8299.0,350.4,0.0769,350.4,0.2692,350.4,-350.4,0.7308
2000-05-05,8389.9,8698.53,8699.02,8343.37,8500.41,0.5303,5.85,2.68,19,15,8829.01,396.35,-396.35,0.2593,396.35,0.7407,8568.05,374.81,0.0741,74.81,0.2593,307.17,-307.17,0.7407
2000-05-06,8699.48,8657.13,8774.25,8620.58,8438.1,0.5149,5.86,2.68,19,15,8786.99,381.49,-381.49,0.25,381.49,0.75,8527.27,360.26,0.0714,60.26,0.25,271.09,-271.09,0.75
2000-05-08,8669.47,8616.18,8742.69,8538.5,8559.46,0.4999,5.87,2.68,18,15,8745.42,367.18,-367.18,0.2414,367.18,0.7586,8486.94,346.25,0.069,46.25,0.2759,346.25,-346.25,0.7241
2000-05-09,8607.65,8635.84,8660.77,8566.64,8588.25,0.4848,5.88,2.68,20,15,8765.38,355.41,-355.41,0.2333,355.41,0.7667,8506.3,334.63,0.0667,34.63,0.3,334.63,-334.63,0.7
2000-05-10,8693.87,8559.87,8749.62,8559.87,8764.42,0.4727,5.88,2.69,20,15,8688.27,342.19,-266.04,0.2581,266.04,0.7419,8431.47,321.81,0.0645,21.81,0.3226,321.81,-321.81,0.6774
2000-05-11,8427.34,8349.91,8440.78,8281.68,8939.52,0.4792,5.87,2.69,20,15,8475.16,339.04,125.32,0.2812,-125.32,0.7188,8224.66,319.08,0.0938,319.08,0.3438,319.08,-319.08,0.6562
2000-05-12,8472.82,8560.44,8603.87,8454.72,8842.63,0.4853,5.88,2.69,20,15,8688.85,352.7,-198.92,0.303,198.92,0.697,8432.03,332.11,0.1212,332.11,0.3636,332.11,-332.11,0.6364
2000-05-15,8639.94,8465.02,8639.94,8461.27,8883.45,0.4748,5.95,2.69,18,15,8592.0,340.22,-48.77,0.3235,48.77,0.6765,8338.04,319.75,0.1471,319.75,0.3824,319.75,-319.75,0.6176
2000-05-16,8534.18,8727.82,8733.46,8496.44,8935.64,0.4915,5.95,2.7,18,15,8858.74,364.95,-288.05,0.3429,288.05,0.6571,8596.9,343.57,0.1429,43.57,0.4,343.57,-343.57,0.6
2000-05-17,8885.24,9085.74,9131.86,8885.24,8958.21,0.5276,5.9,2.7,19,15,9222.03,411.64,-411.64,0.3333,411.64,0.6667,8949.45,389.04,0.1389,89.04,0.4167,389.04,-389.04,0.5833
