date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,9904.22,312.19,-312.19,0.0,312.19,1.0,9805.68,298.07,0.0,-1.93,0.0,-133.0,133.0,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10100.68,319.85,-319.85,0.0,319.85,1.0,10000.18,305.57,0.0,5.57,0.0,-827.81,827.81,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,10237.1,319.26,-319.26,0.0,319.26,1.0,10135.24,304.97,0.0,4.97,0.0,-836.59,836.59,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10019.13,316.48,-316.48,0.0,316.48,1.0,9919.43,302.49,0.0,2.49,0.0,-309.91,309.91,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,9970.64,305.58,-305.58,0.0,305.58,1.0,9871.42,291.65,0.0,-8.35,0.0,-475.37,475.37,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,9984.24,296.15,-296.15,0.0,296.15,1.0,9884.9,282.38,0.0,-17.62,0.0,-493.47,493.47,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10178.12,304.18,-304.18,0.0,304.18,1.0,10076.84,290.1,0.0,-9.9,0.0,-666.26,666.26,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10118.39,293.8,-293.8,0.0,293.8,1.0,10017.71,279.81,0.0,-20.19,0.0,-929.81,929.81,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,9960.95,287.86,-287.86,0.0,287.86,1.0,9861.83,274.2,0.0,-25.8,0.0,-666.51,666.51,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,9710.91,291.72,-291.72,0.0,291.72,1.0,9614.29,278.43,0.0,-21.57,0.0,-799.9,799.9,1.0
