date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9921.03,0.421,5.96,2.61,7,4,10052.05,152.24,-152.24,0.0,152.24,1.0,9657.85,143.02,1.0,143.02,1.0,143.02,-143.02,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9934.57,0.4229,5.93,2.61,7,4,10251.44,156.27,-156.27,0.0,156.27,1.0,9849.42,146.88,1.0,146.88,1.0,146.88,-146.88,0.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,10068.05,0.417,5.9,2.62,6,5,10389.89,155.08,-155.08,0.0,155.08,1.0,9982.45,145.72,0.6667,-154.28,1.0,145.72,-145.72,0.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,9911.39,0.4221,5.9,2.62,6,5,10168.67,154.51,-154.51,0.0,154.51,1.0,9769.89,145.27,0.75,145.27,1.0,145.27,-145.27,0.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,9662.6,0.4101,5.92,2.62,6,5,10119.45,147.4,-147.4,0.0,147.4,1.0,9722.61,138.38,0.6,-161.62,0.8,78.37,-78.37,0.2
2000-04-08,10009.75,9934.57,10061.03,9894.26,9374.61,0.3977,5.89,2.62,6,5,10133.26,140.98,-140.98,0.0,140.98,1.0,9735.88,132.17,0.5,-167.83,0.6667,-229.1,229.1,0.3333
2000-04-10,9962.65,10127.48,10168.72,9956.65,8866.8,0.4005,5.9,2.63,5,5,10330.03,145.25,-145.25,0.0,145.25,1.0,9924.93,136.22,0.4286,-163.78,0.5714,-921.91,921.91,0.4286
2000-04-11,10104.87,10068.05,10194.91,10059.41,8993.68,0.3897,5.92,2.63,6,5,10269.41,138.6,-138.6,0.0,138.6,1.0,9866.69,129.79,0.375,-170.21,0.5,-743.22,743.22,0.5
2000-04-12,10067.27,9911.39,10149.32,9909.03,9307.03,0.3881,5.89,2.63,6,5,10109.62,135.54,-135.54,0.0,135.54,1.0,9713.16,126.93,0.3333,-173.07,0.4444,-279.2,279.2,0.5556
2000-04-13,9720.67,9662.6,9746.99,9564.72,9104.4,0.4026,5.86,2.63,6,5,9855.85,139.62,-139.62,0.0,139.62,1.0,9469.35,131.03,0.3,-168.97,0.4,-233.92,233.92,0.6
2000-04-14,9517.45,9374.61,9662.12,9374.49,9109.05,0.4259,5.86,2.64,6,5,9562.1,147.2,-147.2,0.0,147.2,1.0,9187.12,138.54,0.2727,-161.46,0.3636,60.47,-60.47,0.6364
2000-04-15,9086.36,8866.8,9086.36,8780.08,9120.48,0.5187,5.85,2.64,6,5,9044.14,183.91,-107.57,0.0833,107.57,0.9167,8689.46,174.51,0.3333,174.51,0.4167,174.51,-174.51,0.5833
2000-04-17,8848.16,8993.68,9013.14,8796.77,8808.09,0.5092,5.85,2.64,7,5,9173.55,181.88,-181.88,0.0769,181.88,0.9231,8813.81,172.47,0.3077,-127.53,0.3846,166.75,-166.75,0.6154
2000-04-18,9220.96,9307.03,9389.35,9220.96,8921.12,0.5301,5.84,2.64,7,5,9493.17,198.84,-198.84,0.0714,198.84,0.9286,9120.89,188.85,0.2857,-111.15,0.3571,-10.92,10.92,0.6429
2000-04-19,9435.02,9104.4,9477.67,9104.4,8535.96,0.5287,5.84,2.65,7,5,9286.49,193.82,-193.82,0.0667,193.82,0.9333,8922.31,184.06,0.2667,-115.94,0.3333,-202.29,202.29,0.6667
2000-04-20,9084.86,9109.05,9175.75,8943.89,8541.95,0.5126,5.85,2.65,7,5,9291.23,185.89,-185.89,0.0625,185.89,0.9375,8926.87,176.33,0.25,-123.67,0.3125,-208.59,208.59,0.6875
2000-04-21,9130.32,9120.48,9243.04,9105.31,8824.36,0.497,5.84,2.65,7,5,9302.89,178.36,-178.36,0.0588,178.36,0.9412,8938.07,169.01,0.2353,-130.99,0.2941,55.3,-55.3,0.7059
2000-04-24,9128.95,8808.09,9128.95,8808.09,8777.35,0.5204,5.81,2.66,5,5,8984.25,183.47,-183.47,0.0556,183.47,0.9444,8631.93,174.19,0.2222,-125.81,0.3333,174.19,-174.19,0.6667
2000-04-25,8711.68,8921.12,8923.27,8672.41,8638.75,0.5096,5.82,2.66,7,5,9099.54,180.57,-180.57,0.0526,180.57,0.9474,8742.7,171.3,0.2105,-128.7,0.3158,67.35,-67.35,0.6842
2000-04-26,8992.62,8535.96,9022.77,8465.76,8420.0,0.5531,5.86,2.66,7,5,8706.68,193.18,-193.18,0.05,193.18,0.95,8365.24,183.74,0.25,183.74,0.35,183.74,-183.74,0.65
2000-04-27,8587.03,8541.95,8633.39,8458.4,8425.38,0.5363,5.84,2.66,7,5,8712.79,185.4,-185.4,0.0476,185.4,0.9524,8371.11,176.18,0.2857,176.18,0.381,176.18,-176.18,0.619
2000-04-28,8595.01,8824.36,8860.5,8478.48,8698.53,0.5513,5.86,2.66,7,5,9000.85,198.82,-198.82,0.0455,198.82,0.9545,8647.87,189.09,0.2727,-110.91,0.4091,189.09,-189.09,0.5909
2000-04-29,8835.17,8777.35,8906.67,8725.38,8657.13,0.5354,5.86,2.67,7,5,8952.9,190.08,-190.08,0.0435,190.08,0.9565,8601.8,180.59,0.2609,-119.41,0.4348,180.59,-180.59,0.5652
2000-05-02,8836.83,8638.75,8838.78,8636.27,8616.18,0.5267,5.86,2.67,6,5,8811.52,182.99,-182.99,0.0417,182.99,0.9583,8465.98,173.76,0.25,-126.24,0.4583,173.76,-173.76,0.5417
2000-05-03,8537.35,8420.0,8587.0,8395.23,8635.84,0.5308,5.85,2.67,6,5,8588.4,180.2,-132.76,0.08,132.76,0.92,8251.6,171.17,0.28,171.17,0.48,171.17,-171.17,0.52
2000-05-04,8444.07,8425.38,8655.2,8338.92,8559.87,0.5146,5.86,2.68,6,5,8593.89,172.86,-172.86,0.0769,172.86,0.9231,8256.87,164.02,0.3077,164.02,0.5,164.02,-164.02,0.5
2000-05-05,8389.9,8698.53,8699.02,8343.37,8349.91,0.5303,5.85,2.68,6,5,8872.5,185.95,-185.95,0.0741,185.95,0.9259,8524.56,176.64,0.2963,-123.36,0.4815,1.99,-1.99,0.5185
