date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,9854.95,412.54,-412.54,0.0,412.54,1.0,9854.95,392.9,0.0,92.9,0.0,-353.0,353.0,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,10050.43,422.48,-422.48,0.0,422.48,1.0,10050.43,402.67,0.0,102.67,0.0,-527.28,527.28,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,10186.17,422.17,-422.17,0.0,422.17,1.0,10186.17,402.33,0.0,102.33,0.0,-975.75,975.75,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,9969.28,418.09,-418.09,0.0,418.09,1.0,9969.28,398.7,0.0,98.7,0.0,-649.46,649.46,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,9921.03,404.63,-404.63,0.0,404.63,1.0,9921.03,385.23,0.0,85.23,0.0,-999.84,999.84,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,9934.57,393.14,-393.14,0.0,393.14,1.0,9934.57,373.87,0.0,73.87,0.0,-1018.75,1018.75,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,10127.48,403.57,-403.57,0.0,403.57,1.0,10127.48,383.88,0.0,83.88,0.0,-919.24,919.24,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,10068.05,390.71,-390.71,0.0,390.71,1.0,10068.05,371.06,0.0,71.06,0.0,-919.64,919.64,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,9911.39,382.94,-382.94,0.0,382.94,1.0,9911.39,363.76,0.0,63.76,0.0,-908.88,908.88,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,9662.6,386.85,-386.85,0.0,386.85,1.0,9662.6,368.32,0.0,68.32,0.0,-874.28,874.28,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,9374.61,396.51,-396.51,0.0,396.51,1.0,9374.61,378.59,0.0,78.59,0.0,-570.64,570.64,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8698.53,0.5187,5.85,2.64,20,15,8866.8,454.7,-454.7,0.0,454.7,1.0,8866.8,437.78,0.0,137.78,0.0,269.51,-269.51,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8657.13,0.5092,5.85,2.64,19,15,8993.68,452.94,-452.94,0.0,452.94,1.0,8993.68,435.81,0.0,135.81,0.0,99.26,-99.26,1.0
