date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9109.05,0.421,5.96,2.61,20,15,10840.45,104.64,-104.64,0.0,104.64,1.0,8869.46,73.12,0.0,-226.88,1.0,73.12,-73.12,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,9120.48,0.4229,5.93,2.61,20,15,11055.47,107.97,-107.97,0.0,107.97,1.0,9045.39,75.62,0.0,-224.38,1.0,75.62,-75.62,0.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8808.09,0.417,5.9,2.62,19,15,11204.79,105.3,-105.3,0.0,105.3,1.0,9167.55,73.45,0.0,-226.55,0.6667,-286.01,286.01,0.3333
2000-04-06,10225.77,9969.28,10328.98,9969.28,8921.12,0.4221,5.9,2.62,19,15,10966.21,106.46,-106.46,0.0,106.46,1.0,8972.35,74.58,0.0,-225.42,0.5,23.35,-23.35,0.5
2000-04-07,10035.26,9921.03,10128.26,9913.38,8535.96,0.4101,5.92,2.62,19,15,10913.13,98.07,-98.07,0.0,98.07,1.0,8928.93,67.97,0.0,-232.03,0.4,-325.0,325.0,0.6
2000-04-08,10009.75,9934.57,10061.03,9894.26,8541.95,0.3977,5.89,2.62,19,15,10928.03,90.17,-90.17,0.0,90.17,1.0,8941.11,61.82,0.0,-238.18,0.3333,-337.34,337.34,0.6667
2000-04-10,9962.65,10127.48,10168.72,9956.65,8824.36,0.4005,5.9,2.63,18,15,11140.23,93.76,-93.76,0.0,93.76,1.0,9114.73,64.44,0.0,-235.56,0.2857,-225.93,225.93,0.7143
2000-04-11,10104.87,10068.05,10194.91,10059.41,8777.35,0.3897,5.92,2.63,18,15,11074.86,86.31,-86.31,0.0,86.31,1.0,9061.24,58.68,0.0,-241.32,0.25,-225.21,225.21,0.75
2000-04-12,10067.27,9911.39,10149.32,9909.03,8638.75,0.3881,5.89,2.63,20,15,10902.53,83.9,-83.9,0.0,83.9,1.0,8920.25,56.98,0.0,-243.02,0.2222,-224.52,224.52,0.7778
2000-04-13,9720.67,9662.6,9746.99,9564.72,8420.0,0.4026,5.86,2.63,20,15,10628.86,90.7,-90.7,0.0,90.7,1.0,8696.34,62.52,0.0,-237.48,0.2,-213.82,213.82,0.8
2000-04-14,9517.45,9374.61,9662.12,9374.49,8425.38,0.4259,5.86,2.64,20,15,10312.07,102.51,-102.51,0.0,102.51,1.0,8437.15,72.13,0.0,-227.87,0.1818,60.36,-60.36,0.8182
2000-04-15,9086.36,8866.8,9086.36,8780.08,8698.53,0.5187,5.85,2.64,20,15,9753.48,156.98,-156.98,0.0,156.98,1.0,7980.12,117.1,0.0833,117.1,0.25,117.1,-117.1,0.75
2000-04-17,8848.16,8993.68,9013.14,8796.77,8657.13,0.5092,5.85,2.64,19,15,9893.05,152.66,-152.66,0.0,152.66,1.0,8094.31,113.35,0.1538,113.35,0.3077,113.35,-113.35,0.6923
2000-04-18,9220.96,9307.03,9389.35,9220.96,8616.18,0.5301,5.84,2.64,20,15,10237.73,173.01,-173.01,0.0,173.01,1.0,8376.33,129.79,0.2143,129.79,0.3571,129.79,-129.79,0.6429
2000-04-19,9435.02,9104.4,9477.67,9104.4,8635.84,0.5287,5.84,2.65,20,15,10014.84,168.26,-168.26,0.0,168.26,1.0,8193.96,126.14,0.2667,126.14,0.4,126.14,-126.14,0.6
2000-04-20,9084.86,9109.05,9175.75,8943.89,8559.87,0.5126,5.85,2.65,20,15,10019.96,156.97,-156.97,0.0,156.97,1.0,8198.14,116.76,0.3125,116.76,0.4375,116.76,-116.76,0.5625
2000-04-21,9130.32,9120.48,9243.04,9105.31,8349.91,0.497,5.84,2.65,20,15,10032.53,146.34,-146.34,0.0,146.34,1.0,8208.43,107.99,0.3529,107.99,0.4706,107.99,-107.99,0.5294
2000-04-24,9128.95,8808.09,9128.95,8808.09,8560.44,0.5204,5.81,2.66,18,15,9688.9,157.02,-157.02,0.0,157.02,1.0,7927.28,117.33,0.3889,117.33,0.5,117.33,-117.33,0.5
2000-04-25,8711.68,8921.12,8923.27,8672.41,8465.02,0.5096,5.82,2.66,20,15,9813.23,151.64,-151.64,0.0,151.64,1.0,8029.01,112.71,0.4211,112.71,0.5263,112.71,-112.71,0.4737
2000-04-26,8992.62,8535.96,9022.77,8465.76,8727.82,0.5531,5.86,2.66,20,15,9389.56,174.25,-174.25,0.0,174.25,1.0,7682.36,132.05,0.45,132.05,0.55,132.05,-132.05,0.45
2000-04-27,8587.03,8541.95,8633.39,8458.4,9085.74,0.5363,5.84,2.66,20,15,9396.15,162.94,-162.94,0.0,162.94,1.0,7687.76,122.62,0.4762,122.62,0.5714,122.62,-122.62,0.4286
2000-04-28,8595.01,8824.36,8860.5,8478.48,9087.21,0.5513,5.86,2.66,20,15,9706.8,178.85,-178.85,0.0,178.85,1.0,7941.92,135.44,0.5,135.44,0.5909,135.44,-135.44,0.4091
2000-04-29,8835.17,8777.35,8906.67,8725.38,9119.77,0.5354,5.86,2.67,20,15,9655.09,166.81,-166.81,0.0,166.81,1.0,7899.62,125.45,0.5217,125.45,0.6087,125.45,-125.45,0.3913
2000-05-02,8836.83,8638.75,8838.78,8636.27,8820.35,0.5267,5.86,2.67,18,15,9502.62,158.34,-158.34,0.0,158.34,1.0,7774.88,118.61,0.5417,118.61,0.625,118.61,-118.61,0.375
2000-05-03,8537.35,8420.0,8587.0,8395.23,8807.57,0.5308,5.85,2.67,19,15,9262.0,156.95,-156.95,0.0,156.95,1.0,7578.0,117.82,0.56,117.82,0.64,117.82,-117.82,0.36
