date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,8541.95,0.421,5.96,2.61,27,20,10840.45,151.67,-151.67,0.0,151.67,1.0,8869.46,108.71,0.0,-191.29,0.0,-218.8,218.8,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8824.36,0.4229,5.93,2.61,27,20,11055.47,156.28,-156.28,0.0,156.28,1.0,9045.39,112.26,0.0,-187.74,0.0,-108.77,108.77,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8777.35,0.417,5.9,2.62,24,20,11204.79,153.07,-153.07,0.0,153.07,1.0,9167.55,109.58,0.0,-190.42,0.0,-280.62,280.62,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8638.75,0.4221,5.9,2.62,26,20,10966.21,154.18,-154.18,0.0,154.18,1.0,8972.35,110.8,0.0,-189.2,0.0,-222.8,222.8,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8420.0,0.4101,5.92,2.62,26,20,10913.13,143.3,-143.3,0.0,143.3,1.0,8928.93,102.02,0.0,-197.98,0.0,-406.91,406.91,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8425.38,0.3977,5.89,2.62,26,20,10928.03,133.07,-133.07,0.0,133.07,1.0,8941.11,93.85,0.0,-206.15,0.0,-421.88,421.88,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8698.53,0.4005,5.9,2.63,25,20,11140.23,138.05,-138.05,0.0,138.05,1.0,9114.73,97.57,0.0,-202.43,0.0,-318.63,318.63,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8657.13,0.3897,5.92,2.63,25,20,11074.86,128.25,-128.25,0.0,128.25,1.0,9061.24,89.78,0.0,-210.22,0.0,-314.33,314.33,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8616.18,0.3881,5.89,2.63,26,20,10902.53,124.85,-124.85,0.0,124.85,1.0,8920.25,87.34,0.0,-212.66,0.0,-216.73,216.73,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8635.84,0.4026,5.86,2.63,26,20,10628.86,133.31,-133.31,0.0,133.31,1.0,8696.34,94.49,0.0,-205.51,0.0,33.99,-33.99,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8559.87,0.4259,5.86,2.64,26,20,10312.07,148.04,-148.04,0.0,148.04,1.0,8437.15,106.82,0.0,-193.18,0.0909,106.82,-106.82,0.9091
2000-04-15,9086.36,8866.8,9086.36,8780.08,8349.91,0.5187,5.85,2.64,26,20,9753.48,215.45,-215.45,0.0,215.45,1.0,7980.12,163.63,0.0833,163.63,0.1667,163.63,-163.63,0.8333
2000-04-17,8848.16,8993.68,9013.14,8796.77,8560.44,0.5092,5.85,2.64,25,20,9893.05,210.39,-210.39,0.0,210.39,1.0,8094.31,159.15,0.1538,159.15,0.2308,159.15,-159.15,0.7692
2000-04-18,9220.96,9307.03,9389.35,9220.96,8465.02,0.5301,5.84,2.64,27,20,10237.73,236.31,-236.31,0.0,236.31,1.0,8376.33,180.4,0.1429,-119.6,0.2857,180.4,-180.4,0.7143
2000-04-19,9435.02,9104.4,9477.67,9104.4,8727.82,0.5287,5.84,2.65,27,20,10014.84,229.95,-229.95,0.0,229.95,1.0,8193.96,175.43,0.2,175.43,0.3333,175.43,-175.43,0.6667
2000-04-20,9084.86,9109.05,9175.75,8943.89,9085.74,0.5126,5.85,2.65,27,20,10019.96,216.01,-216.01,0.0,216.01,1.0,8198.14,163.66,0.25,163.66,0.375,163.66,-163.66,0.625
2000-04-21,9130.32,9120.48,9243.04,9105.31,9087.21,0.497,5.84,2.65,27,20,10032.53,202.81,-202.81,0.0,202.81,1.0,8208.43,152.6,0.2941,152.6,0.4118,152.6,-152.6,0.5882
2000-04-24,9128.95,8808.09,9128.95,8808.09,9119.77,0.5204,5.81,2.66,25,20,9688.9,215.34,-215.34,0.0,215.34,1.0,7927.28,163.84,0.3333,163.84,0.4444,163.84,-163.84,0.5556
2000-04-25,8711.68,8921.12,8923.27,8672.41,8820.35,0.5096,5.82,2.66,25,20,9813.23,208.94,-208.94,0.0,208.94,1.0,8029.01,158.22,0.3684,158.22,0.4737,158.22,-158.22,0.5263
2000-04-26,8992.62,8535.96,9022.77,8465.76,8807.57,0.5531,5.86,2.66,26,20,9389.56,235.89,-235.89,0.0,235.89,1.0,7682.36,181.69,0.4,181.69,0.5,181.69,-181.69,0.5
2000-04-27,8587.03,8541.95,8633.39,8458.4,8671.01,0.5363,5.84,2.66,26,20,9396.15,221.99,-221.99,0.0,221.99,1.0,7687.76,169.95,0.4286,169.95,0.5238,169.95,-169.95,0.4762
2000-04-28,8595.01,8824.36,8860.5,8478.48,8500.41,0.5513,5.86,2.66,26,20,9706.8,242.29,-242.29,0.0,242.29,1.0,7941.92,186.5,0.4545,186.5,0.5455,186.5,-186.5,0.4545
