date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,8541.95,0.421,5.96,2.61,27,20,10150.6,349.43,-349.43,0.0,349.43,1.0,9559.3,315.01,0.0,15.01,0.0,-702.34,702.34,1.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8824.36,0.4229,5.93,2.61,27,20,10351.94,358.38,-358.38,0.0,358.38,1.0,9748.92,323.4,0.0,23.4,0.0,-601.16,601.16,1.0
2000-04-05,9923.74,10186.17,10238.11,9923.74,8777.35,0.417,5.9,2.62,24,20,10491.76,356.36,-356.36,0.0,356.36,1.0,9880.58,321.45,0.0,21.45,0.0,-781.78,781.78,1.0
2000-04-06,10225.77,9969.28,10328.98,9969.28,8638.75,0.4221,5.9,2.62,26,20,10268.36,354.37,-354.37,0.0,354.37,1.0,9670.2,320.01,0.0,20.01,0.0,-711.44,711.44,1.0
2000-04-07,10035.26,9921.03,10128.26,9913.38,8420.0,0.4101,5.92,2.62,26,20,10218.66,339.62,-339.62,0.0,339.62,1.0,9623.4,305.86,0.0,5.86,0.0,-897.54,897.54,1.0
2000-04-08,10009.75,9934.57,10061.03,9894.26,8425.38,0.3977,5.89,2.62,26,20,10232.61,326.38,-326.38,0.0,326.38,1.0,9636.53,293.33,0.0,-6.67,0.0,-917.82,917.82,1.0
2000-04-10,9962.65,10127.48,10168.72,9956.65,8698.53,0.4005,5.9,2.63,25,20,10431.3,335.9,-335.9,0.0,335.9,1.0,9823.66,302.02,0.0,2.02,0.0,-823.11,823.11,1.0
2000-04-11,10104.87,10068.05,10194.91,10059.41,8657.13,0.3897,5.92,2.63,25,20,10370.09,321.99,-321.99,0.0,321.99,1.0,9766.01,288.76,0.0,-11.24,0.0,-820.12,820.12,1.0
2000-04-12,10067.27,9911.39,10149.32,9909.03,8616.18,0.3881,5.89,2.63,26,20,10208.73,315.06,-315.06,0.0,315.06,1.0,9614.05,282.6,0.0,-17.4,0.0,-715.27,715.27,1.0
2000-04-13,9720.67,9662.6,9746.99,9564.72,8635.84,0.4026,5.86,2.63,26,20,9952.48,322.54,-322.54,0.0,322.54,1.0,9372.72,290.39,0.0,-9.61,0.0,-446.49,446.49,1.0
2000-04-14,9517.45,9374.61,9662.12,9374.49,8559.87,0.4259,5.86,2.64,26,20,9655.85,337.08,-337.08,0.0,337.08,1.0,9093.37,304.93,0.0,4.93,0.0,-228.57,228.57,1.0
2000-04-15,9086.36,8866.8,9086.36,8780.08,8349.91,0.5187,5.85,2.64,26,20,9132.8,410.15,-410.15,0.0,410.15,1.0,8600.8,376.16,0.0,76.16,0.0,125.27,-125.27,1.0
2000-04-17,8848.16,8993.68,9013.14,8796.77,8560.44,0.5092,5.85,2.64,25,20,9263.49,406.51,-406.51,0.0,406.51,1.0,8723.87,372.43,0.0,72.43,0.0,209.0,-209.0,1.0
2000-04-18,9220.96,9307.03,9389.35,9220.96,8465.02,0.5301,5.84,2.64,27,20,9586.24,442.28,-442.28,0.0,442.28,1.0,9027.82,406.28,0.0,106.28,0.0,-156.52,156.52,1.0
2000-04-19,9435.02,9104.4,9477.67,9104.4,8727.82,0.5287,5.84,2.65,27,20,9377.53,431.25,-431.25,0.0,431.25,1.0,8831.27,396.06,0.0,96.06,0.0,292.61,-292.61,1.0
2000-04-20,9084.86,9109.05,9175.75,8943.89,9085.74,0.5126,5.85,2.65,27,20,9382.32,415.13,-415.13,0.0,415.13,1.0,8835.78,380.52,0.0,80.52,0.0625,380.52,-380.52,0.9375
2000-04-21,9130.32,9120.48,9243.04,9105.31,9087.21,0.497,5.84,2.65,27,20,9394.09,399.81,-399.81,0.0,399.81,1.0,8846.87,365.83,0.0,65.83,0.1176,365.83,-365.83,0.8824
2000-04-24,9128.95,8808.09,9128.95,8808.09,9119.77,0.5204,5.81,2.66,25,20,9072.33,408.92,-361.48,0.0556,361.48,0.9444,8543.85,375.43,0.0,75.43,0.1667,375.43,-375.43,0.8333
2000-04-25,8711.68,8921.12,8923.27,8672.41,8820.35,0.5096,5.82,2.66,25,20,9188.75,403.48,-403.48,0.0526,403.48,0.9474,8653.49,369.94,0.0,69.94,0.2105,369.94,-369.94,0.7895
2000-04-26,8992.62,8535.96,9022.77,8465.76,8807.57,0.5531,5.86,2.66,26,20,8792.04,427.6,-412.07,0.1,412.07,0.9,8279.88,393.77,0.05,393.77,0.25,393.77,-393.77,0.75
2000-04-27,8587.03,8541.95,8633.39,8458.4,8671.01,0.5363,5.84,2.66,26,20,8798.21,411.79,-411.79,0.0952,411.79,0.9048,8285.69,378.64,0.0952,378.64,0.2857,378.64,-378.64,0.7143
2000-04-28,8595.01,8824.36,8860.5,8478.48,8500.41,0.5513,5.86,2.66,26,20,9089.09,440.24,-440.24,0.0909,440.24,0.9091,8559.63,405.36,0.0909,105.36,0.2727,346.14,-346.14,0.7273
2000-04-29,8835.17,8777.35,8906.67,8725.38,8438.1,0.5354,5.86,2.67,26,20,9040.67,422.28,-422.28,0.087,422.28,0.913,8514.03,388.15,0.087,88.15,0.2609,312.22,-312.22,0.7391
2000-05-02,8836.83,8638.75,8838.78,8636.27,8559.46,0.5267,5.86,2.67,24,20,8897.91,407.3,-407.3,0.0833,407.3,0.9167,8379.59,374.03,0.0833,74.03,0.2917,374.03,-374.03,0.7083
2000-05-03,8537.35,8420.0,8587.0,8395.23,8588.25,0.5308,5.85,2.67,26,20,8672.6,400.71,-400.71,0.08,400.71,0.92,8167.4,368.23,0.12,368.23,0.32,368.23,-368.23,0.68
2000-05-04,8444.07,8425.38,8655.2,8338.92,8764.42,0.5146,5.86,2.68,26,20,8678.14,385.8,-299.52,0.1154,299.52,0.8846,8172.62,353.85,0.1538,353.85,0.3462,353.85,-353.85,0.6538
2000-05-05,8389.9,8698.53,8699.02,8343.37,8939.52,0.5303,5.85,2.68,26,20,8959.49,413.54,-413.54,0.1111,413.54,0.8889,8437.57,380.01,0.1481,80.01,0.3704,380.01,-380.01,0.6296
2000-05-06,8699.48,8657.13,8774.25,8620.58,8842.63,0.5149,5.86,2.68,26,20,8916.84,396.68,-396.68,0.1071,396.68,0.8929,8397.42,363.83,0.1429,63.83,0.3929,363.83,-363.83,0.6071
2000-05-08,8669.47,8616.18,8742.69,8538.5,8883.45,0.4999,5.87,2.68,25,20,8874.67,380.46,-371.68,0.1379,371.68,0.8621,8357.69,348.27,0.1379,48.27,0.4138,348.27,-348.27,0.5862
2000-05-09,8607.65,8635.84,8660.77,8566.64,8935.64,0.4848,5.88,2.68,25,20,8894.92,366.88,-326.16,0.1667,326.16,0.8333,8376.76,335.12,0.1333,35.12,0.4333,335.12,-335.12,0.5667
