date,open,close,high,low,final,sigma,bond_yield%,cash_yield%,duration,trading_days,call_strike,call_price,bc_earn,bc_win%,sc_earn,sc_win%,put_strike,put_price,sp_SL_win%,sp_earn_SL,sp_final_win%,sp_earn_final,bp_earn,bp_win%
2000-03-31,9890.89,9854.95,10011.96,9798.61,9374.61,0.421,5.96,2.61,14,10,10544.8,104.22,-104.22,0.0,104.22,1.0,9165.1,82.67,1.0,82.67,1.0,82.67,-82.67,0.0
2000-04-01,9892.78,10050.43,10050.43,9816.22,8866.8,0.4229,5.93,2.61,14,10,10753.96,107.41,-107.41,0.0,107.41,1.0,9346.9,85.34,0.5,-214.66,0.5,-394.76,394.76,0.5
2000-04-05,9923.74,10186.17,10238.11,9923.74,8993.68,0.417,5.9,2.62,12,10,10899.2,105.18,-105.18,0.0,105.18,1.0,9473.14,83.37,0.3333,-216.63,0.3333,-396.09,396.09,0.6667
2000-04-06,10225.77,9969.28,10328.98,9969.28,9307.03,0.4221,5.9,2.62,12,10,10667.13,105.97,-105.97,0.0,105.97,1.0,9271.43,84.22,0.25,-215.78,0.5,84.22,-84.22,0.5
2000-04-07,10035.26,9921.03,10128.26,9913.38,9104.4,0.4101,5.92,2.62,12,10,10615.5,98.42,-98.42,0.0,98.42,1.0,9226.56,77.71,0.2,-222.29,0.4,-44.45,44.45,0.6
2000-04-08,10009.75,9934.57,10061.03,9894.26,9109.05,0.3977,5.89,2.62,12,10,10629.99,91.34,-91.34,0.0,91.34,1.0,9239.15,71.65,0.1667,-228.35,0.3333,-58.45,58.45,0.6667
2000-04-10,9962.65,10127.48,10168.72,9956.65,9120.48,0.4005,5.9,2.63,11,10,10836.4,94.77,-94.77,0.0,94.77,1.0,9418.56,74.46,0.1429,-225.54,0.2857,-223.62,223.62,0.7143
2000-04-11,10104.87,10068.05,10194.91,10059.41,8808.09,0.3897,5.92,2.63,13,10,10772.81,87.98,-87.98,0.0,87.98,1.0,9363.29,68.67,0.125,-231.33,0.25,-486.53,486.53,0.75
2000-04-12,10067.27,9911.39,10149.32,9909.03,8921.12,0.3881,5.89,2.63,13,10,10605.19,85.65,-85.65,0.0,85.65,1.0,9217.59,66.81,0.1111,-233.19,0.2222,-229.66,229.66,0.7778
2000-04-13,9720.67,9662.6,9746.99,9564.72,8535.96,0.4026,5.86,2.63,13,10,10338.98,91.54,-91.54,0.0,91.54,1.0,8986.22,72.06,0.1,-227.94,0.2,-378.2,378.2,0.8
2000-04-14,9517.45,9374.61,9662.12,9374.49,8541.95,0.4259,5.86,2.64,13,10,10030.83,101.79,-101.79,0.0,101.79,1.0,8718.39,81.13,0.0909,-218.87,0.1818,-95.31,95.31,0.8182
2000-04-15,9086.36,8866.8,9086.36,8780.08,8824.36,0.5187,5.85,2.64,13,10,9487.48,148.72,-148.72,0.0,148.72,1.0,8246.12,122.81,0.1667,122.81,0.25,122.81,-122.81,0.75
2000-04-17,8848.16,8993.68,9013.14,8796.77,8777.35,0.5092,5.85,2.64,12,10,9623.24,145.19,-145.19,0.0,145.19,1.0,8364.12,119.56,0.2308,119.56,0.3077,119.56,-119.56,0.6923
2000-04-18,9220.96,9307.03,9389.35,9220.96,8638.75,0.5301,5.84,2.64,14,10,9958.52,163.19,-163.19,0.0,163.19,1.0,8655.54,135.24,0.2143,-164.76,0.2857,118.45,-118.45,0.7143
2000-04-19,9435.02,9104.4,9477.67,9104.4,8420.0,0.5287,5.84,2.65,14,10,9741.71,158.79,-158.79,0.0,158.79,1.0,8467.09,131.53,0.2,-168.47,0.2667,84.44,-84.44,0.7333
2000-04-20,9084.86,9109.05,9175.75,8943.89,8425.38,0.5126,5.85,2.65,14,10,9746.68,149.08,-149.08,0.0,149.08,1.0,8471.42,122.9,0.1875,-177.1,0.25,76.86,-76.86,0.75
2000-04-21,9130.32,9120.48,9243.04,9105.31,8698.53,0.497,5.84,2.65,14,10,9758.91,139.9,-139.9,0.0,139.9,1.0,8482.05,114.78,0.1765,-185.22,0.2941,114.78,-114.78,0.7059
2000-04-24,9128.95,8808.09,9128.95,8808.09,8657.13,0.5204,5.81,2.66,12,10,9424.66,148.67,-148.67,0.0,148.67,1.0,8191.52,122.92,0.2222,122.92,0.3333,122.92,-122.92,0.6667
2000-04-25,8711.68,8921.12,8923.27,8672.41,8616.18,0.5096,5.82,2.66,13,10,9545.6,144.2,-144.2,0.0,144.2,1.0,8296.64,118.84,0.2632,118.84,0.3684,118.84,-118.84,0.6316
2000-04-26,8992.62,8535.96,9022.77,8465.76,8635.84,0.5531,5.86,2.66,13,10,9133.48,163.01,-163.01,0.0,163.01,1.0,7938.44,135.93,0.3,135.93,0.4,135.93,-135.93,0.6
2000-04-27,8587.03,8541.95,8633.39,8458.4,8559.87,0.5363,5.84,2.66,13,10,9139.89,153.34,-153.34,0.0,153.34,1.0,7944.01,127.33,0.3333,127.33,0.4286,127.33,-127.33,0.5714
2000-04-28,8595.01,8824.36,8860.5,8478.48,8349.91,0.5513,5.86,2.66,13,10,9442.07,167.42,-167.42,0.0,167.42,1.0,8206.65,139.55,0.3636,139.55,0.4545,139.55,-139.55,0.5455
2000-04-29,8835.17,8777.35,8906.67,8725.38,8560.44,0.5354,5.86,2.67,13,10,9391.76,157.03,-157.03,0.0,157.03,1.0,8162.94,130.33,0.3913,130.33,0.4783,130.33,-130.33,0.5217
2000-05-02,8836.83,8638.75,8838.78,8636.27,8465.02,0.5267,5.86,2.67,13,10,9243.46,149.54,-149.54,0.0,149.54,1.0,8034.04,123.82,0.4167,123.82,0.5,123.82,-123.82,0.5
2000-05-03,8537.35,8420.0,8587.0,8395.23,8727.82,0.5308,5.85,2.67,13,10,9009.4,148.01,-148.01,0.0,148.01,1.0,7830.6,122.71,0.44,122.71,0.52,122.71,-122.71,0.48
2000-05-04,8444.07,8425.38,8655.2,8338.92,9085.74,0.5146,5.86,2.68,13,10,9015.16,139.0,-68.42,0.0385,68.42,0.9615,7835.6,114.7,0.4615,114.7,0.5385,114.7,-114.7,0.4615
2000-05-05,8389.9,8698.53,8699.02,8343.37,9087.21,0.5303,5.85,2.68,13,10,9307.43,152.65,-152.65,0.037,152.65,0.963,8089.63,126.55,0.4815,126.55,0.5556,126.55,-126.55,0.4444
2000-05-06,8699.48,8657.13,8774.25,8620.58,9119.77,0.5149,5.86,2.68,13,10,9263.13,142.98,-142.98,0.0357,142.98,0.9643,8051.13,117.99,0.5,117.99,0.5714,117.99,-117.99,0.4286
2000-05-08,8669.47,8616.18,8742.69,8538.5,8820.35,0.4999,5.87,2.68,12,10,9219.31,133.79,-133.79,0.0345,133.79,0.9655,8013.05,109.88,0.5172,109.88,0.5862,109.88,-109.88,0.4138
2000-05-09,8607.65,8635.84,8660.77,8566.64,8807.57,0.4848,5.88,2.68,13,10,9240.35,125.63,-125.63,0.0333,125.63,0.9667,8031.33,102.64,0.5333,102.64,0.6,102.64,-102.64,0.4
2000-05-10,8693.87,8559.87,8749.62,8559.87,8671.01,0.4727,5.88,2.69,13,10,9159.06,117.83,-117.83,0.0323,117.83,0.9677,7960.68,95.86,0.5484,95.86,0.6129,95.86,-95.86,0.3871
